weight,feature
2.22951,U n O z
1.5799,U k l W n
4.02871,U p i k x b u
4.36643,U ^ h ^
0.109763,U z I p R
1.82654,U k l Y m
3.50612,U Y T I G k
1.1232,U m E k s
3.35324,U t w E n t i
1.72202,U S ^ t
2.87478,U t I k x l
0.941855,U @ k C u x l i
2.16807,U s a k
3.77918,U k i p
1.41589,U f @ s t
2.35711,U t e l
0.263293,U p r a b x b l i
3.0055,U f U t
2.44885,U y u v
3.354,U p i s
0.0736468,U t i S R t
1.09567,U s a k s
3.60962,U Y l ^ v
0.721579,U h a t
2.37417,U k I s
2.74074,U k l o s
3.7393,U f e s
3.31261,U S e k
5.00366,U i v x n
3.22618,U k r c l
2.78065,U k y u t
2.20458,U p I l o
4.00671,U h E l p
1.44591,U s t ^ k
2.66794,U p U S
1.31513,U J E n t x l
3.38116,U s r c G
3.20954,U d @ n s
2.53725,U s ^ n
4.87646,U d ^ n
2.31526,U w c k R
2.11007,U b @ g
0.492903,U b o l
2.64587,U s I r i x l
2.18847,U @ p x l
0.752108,U s k w a S
1.42457,U s c s
2.05673,U w c r m
2.15629,U d a l i
4.82841,U t x g E D R
0.619317,U S u z
1.46538,U n E k s t
0.0613504,U g o l d
1.3873,U f I S
2.57828,U E k s k y u s
2.0694,U S U r
2.86097,U w e t
4.4959,U Y h @ v
3.53548,U l @ f
0.744447,U s l o
0.0520346,U b r I J
3.38466,U p i p x l
1.03539,U h @ t
0.460855,U k ^ p x l
0.621077,U r Y d
0.16128,U p e r z
1.54211,U s x p o z d
1.82834,U k U d
2.42821,U p i C I z
0.325451,U b r E d
3.62434,U m I l k
5.92695,U m a m x
1.47796,U l Y n
0.861318,U s w i t h a r t
3.32987,U Y h o p
2.01719,U p r E s
0.291727,U s m Y l
1.33741,U b ^ d i
7.17363,U E l s
2.14603,U x t E n S
1.37877,U l i s t
0.680035,U y E p
0.0068386,U g e m
1.74312,U t I m
1.89123,U k W n t
0.95323,U f I G g R
0.540452,U k w I k
1.24672,U b x h Y n d
1.75807,U s E z
3.23756,U f E l
2.43406,U r x m E m b R
0.862717,U b @ T r u m
0.396323,U b @ T t ^ b
2.01144,U k l o D z
3.05763,U b e r
1.84098,U s w i t i p Y
0.0777763,U n a k t
2.21863,U d R t i
1.93873,U h ^ n i
3.99467,U m @ n d i
3.1681,U p l i z
1.90138,U m a n s t R
0.284279,U s c G
0.632573,U i n s i
0.168991,U w i n s i
1.36448,U s p Y d R
1.41047,U s p W t
0.431895,U w c S t
1.39242,U g a d
1.145,U t ^ C
1.75751,U p u p i
2.49961,U g l @ s
2.34621,U m a m a m a
1.92189,U s t o r i
0.51435,U f e v x r
0.523814,U b l @ G k
1.60761,U b ^ s
0.499803,U b x l u g x
1.06807,U b r W n
1.02524,U b R d
3.68925,U p e J
2.77359,U s p I n
0.0863723,U t W n
0.0523948,U s w I S
0.211906,U b ^ m p I t i
1.70721,U l a l a l a
1.2165,U s t I k
3.64422,U t ^ G
1.01966,U x m h x m
0.0271615,U f Y t
0.319099,U k l i n d
0.257094,U m I r @ n d x
3.55384,U m i n
2.54148,U t i T
3.90171,U m y u z I k
0.496249,U b u t i
2.93987,U J a b
3.1044,U t I g R
0.138796,U s k u l
3.30914,U x h E d
0.192698,U k w @ k
0.336293,U b l I G k
1.46441,U E l x f I n t
1.78856,U r u s t R
1.60429,U k e r f x l
1.93527,U r i l
1.83227,U m Y t
2.97745,U s l i p i
1.84344,U b ^ b x l z
0.383254,U b l o
0.639096,U m E d I s
2.48299,U m e d
5.91846e-06,U b W n s i
2.42193,U m @ t R
1.59109,U p I g i
0.662676,U C I k i
1.01299,U h c r s i
0.92699,U g U d n I s
2.96123,U p I n C
1.47553,U x m k e
1.74596,U g r e t
3.18938,U d I l x n
1.33376,U k Y n d x
0.704809,U w R l d
2.67492,U s p I t
3.41271,U g I m i
0.127208,U Y T c t
0.192743,U h @ G a n
0.472918,U b R p
2.77131,U b ^ t x n
1.64778,U f @ t
2.66119,U l R n
2.47937,U s t a p
1.31126,U k r I s m x s
0.503228,U l I f t
0.0734387,U Y g E s
0.346902,U b r e k
0.543656,U t r i z
1.51168e-07,U b E l i
1.87675,U l @ s t
3.01242,U r @ t x l
1.64331,U l e d i
3.50758,U x l o n
0.0221452,U p a r t
1.14471,U w Y r
1.43276,U x p a r t
0.730559,U b r U k l I n
1.15451,U r I n s
4.34815,U Y @ m
1.12736,U m @ d @ t
0.208099,U k l o s R
1.73073,U b a b x
4.03806,U b I g t o
0.823848,U y a r d
1.35998,U v @ k y u m
3.01545,U t i v i
0.540743,U l c r d
2.04406,U C @ n s
2.86149,U r x m o t
0.858116,U b ^ t R f l Y
0.466802,U y ^ k i
1.25692,U t R d e
0.213165,U s w i t p i
0.0327382,U w U p s i
0.417737,U k r e z i
1.73117,U @ l I g z
4.50155,U @ n d R
0.273944,U b u b u n
2.37304,U b o n i n
1.4477,U p E g
0.0701339,U t E l x f o n
0.0472339,U d I z i
0.187392,U u p s i
0.818789,U s k w R x l i
2.18355,U m e l
0.927092,U p @ t i k e k
1.21803,U m a r k
0.261199,U m u m u S x z
6.97056e-05,U J e l x n
1.91506,U p @ m p R
2.70176,U J i z x s
3.0394,U @ l I n
0.315337,U t i p i
0.354121,U x r Y z
1.81711,U J e k x b
1.12608,U t S I @ r I @ U
2.88669,U t Y r i s
0.800072,U C i t o
0.258821,U s t e d h o m
2.13611,U p o k i m
0.481684,U t w I G k x l
0.817468,U t I m i
1.49474,U o t m i l
1.74895,U t w E l v
5.36099,U t @ b I T x
0.071874,U m ^ G k i
2.97044,U I n C w R m
0.470642,U m E l x n
3.28071,U C i r i o z
0.700561,U b r I t n i
0.708025,U b a r n i
0.141126,U s I s t R
1.83177,U @ l I k s
0.377767,U s R v I s
5.60089,U h E n r i
0.291095,U s k r ^ b i
0.806085,U s n o s u t
2.1132,U m @ g i
0.521987,U m I k i m W s
0.745009,U d y x
3.37033,U d Y i S x
4.55329,L 1
0.374554,V 0
1.03959,N 0
1.21347,C 1
0.00834677,CP C
0.738352,P h
0.0876478,CS C
-1.55346,S h
-1.55312,SC _ h
0.0910431,CSC _C
1.33886,L 2
1.63011,V 1
1.25619,CP CV
-0.802582,P h i
-0.0744507,CS V
1.05776,S i
-0.612538,S i h
0.988395,SC _ i
-0.0685308,CSC _V
-0.612538,SC _ i h
-0.0163787,CSC _VC
2.53436,C 0
-0.545831,CP V
-1.19266,P i
0.0292853,L 3
0.335553,C 2
0.371873,CS CV
0.534451,S r i
0.417965,SC _ r i
0.388514,CSC _CV
0.633365,CSC _CVC
-0.607736,P r
2.51374e-05,L 4
-0.383632,C 3
-0.498584,CS CC
-1.15258,S D
-1.15244,SC _ D
-0.500333,CSC _CC
0.578174,CSC _CCVC
-1.3672,CP CC
-0.462171,P D
-0.00947904,V 2
-0.804663,S ^
0.173922,S ^ D
-0.805221,SC _ ^
0.657832,SC _ ^ D
-0.639221,CSC _VCC
0.414842,CSC _VCCV
0.361717,CP CCV
-1.27167,P D ^
-0.169732,P ^
-6.51369e-07,L 6
-1.28811,C 4
0.281883,S k
0.447202,S k ^
0.24103,SC _ k
0.419974,SC _ k ^
-0.951527,CSC _CVCC
-0.209124,CSC _CVCCV
0.26971,P k
-0.0378467,L 7
-1.11139,V 3
-1.52937,S I
-1.52911,SC _ I
0.256756,CSC _VCV
0.591334,CSC _VCVC
-0.0544889,CSC _VCVCC
-1.09812,CSC _VCVCCV
0.572034,P k I
-0.000235394,P I
-0.836824,L 8
-1.61929,C 5
0.545279,S t
-0.393102,S t I
0.507067,SC _ t
-0.305816,SC _ t I
-0.399282,CSC _CVCV
-0.140977,CSC _CVCVC
0.0573569,P I t
-0.229035,P t
-3.16456,L 9
-0.625836,V 4
0.451412,S i t
0.402219,SC _ i t
-0.315462,CSC _VCVCV
0.55788,CSC _VCVCVC
0.10004,CSC _VCVCVCC
-0.168275,P t i
-4.82101,L 10
0.22383,N 1
-0.000192856,CS N
0.79716,CS NV
-0.00019288,CSC _N
0.822003,CSC _NV
0.0616377,CSC _NVC
-0.190104,CSC _NVCV
-0.0989961,CSC _NVCVC
-0.49875,CP N
0.811886,P m
0.223986,V 5
-0.693872,S c
-0.684955,SC _ c
0.309581,CSC _VNV
0.27138,CSC _VNVC
-0.454148,CSC _VNVCV
1.35952,CP NV
-0.000242764,CSC _CVN
0.0725393,CSC _CVNVC
0.958085,CSC _CVNVCV
-0.510039,S g
-0.50462,SC _ g
0.717145,CSC _CCVN
0.504647,CSC _CCVNV
0.0397507,P g
0.477616,S i g
0.596103,SC _ i g
0.808455,P m c r g i
-1.76375,P g i
0.598531,P s
0.245762,S s
0.238501,SC _ s
0.244627,P s @
-1.02427,S @
-1.01715,SC _ @
0.398725,P @
-0.0276177,S m @
-0.0257862,SC _ m @
0.0661583,SC _ i m
-0.888109,P m i
-1.42108,S w
-1.41839,SC _ w
0.746089,P w
0.324435,CSC _VCVN
-0.159657,P w ^
-0.492212,N 2
0.0611537,S n
0.0539214,SC _ n
-0.0598601,P w ^ n
0.83966,S t n
0.839717,SC _ t n
0.0135781,CSC _CNVC
0.308708,CSC _CNVCV
-0.101731,CSC _CNVCVN
-2.66953,CP NC
0.825589,S s t
0.671218,SC _ s t
0.312969,CSC _CCNVC
-0.182531,P t s
-0.00415993,S W
-0.00415993,SC _ W
0.625673,CSC _VCCNV
0.0542114,CSC _VCCNVC
0.352935,P W
-0.573167,S t W
-0.0037762,SC _ t W
-0.429405,CSC _CVCCN
0.798741,P W t
0.379733,S o
0.376366,SC _ o
0.514376,P o k
0.429711,S e
2.15294e-05,S e k
0.337578,SC _ e
2.15294e-05,SC _ e k
-0.454356,P k e
0.467303,P e
0.115764,CSC _VCVCVCV
0.416945,CSC _CVCVCVC
-0.0943877,CSC _VV
0.602947,CSC _VVCV
0.705186,S z
-0.565762,S z I
0.731961,SC _ z
-0.67511,SC _ z I
-1.09442,CSC _CVV
1.66983,CSC _CVVCVC
-1.46519,P z
0.65394,CSC _VCVVC
0.466708,CSC _CVCVV
0.48382,S t ^
-0.0367659,S t ^ w
0.239531,SC _ t ^
-0.0367659,SC _ t ^ w
-0.475102,P ^ t
0.0531807,P w ^ t s
3.83769e-05,S s t ^
0.337792,S s t ^ w
3.83769e-05,SC _ s t ^
0.378513,SC _ s t ^ w
-0.488863,CS NC
-0.491623,CSC _NC
-1.36003,CP CN
2.46806,P s m
-0.241205,CSC _VNC
0.400514,CSC _CVNC
0.240642,CSC _CCVNC
-1.47127,C 6
0.157093,P g ^
-0.475975,CSC _NVCVCC
0.141614,S x
0.555928,S x n
1.32794e-06,S x n ^
0.192711,S x n ^ g
0.143047,SC _ x
0.785093,SC _ x n
1.32794e-06,SC _ x n ^
0.190486,SC _ x n ^ g
-1.78168,P n x
0.605067,P x
0.428317,S d
-0.369196,S d x
0.371058,SC _ d
-0.372757,SC _ d x
-0.0777968,P d
0.388062,S u
0.378363,SC _ u
-0.475878,P d u
-1.52135,P u
0.53819,P o n
-0.279116,P n o
-0.258827,CSC _NVN
-0.702408,CSC _NVNV
-0.13722,S G
-0.129612,SC _ G
-0.0834625,P t I G
-1.95807e-05,P I G
-2.63269,P G
0.596209,CSC _VCNV
0.47243,P d c
0.864651,S g c
0.744158,SC _ g c
-0.8452,CSC _CVCN
-0.0559828,CSC _CVCNVC
0.819585,P d c g
-0.23028,S f
-0.229632,SC _ f
0.609527,P f
2.05106,P t w
-0.0227548,S z ^
-0.0227548,SC _ z ^
-0.372007,CSC _CCVCC
0.0288072,CSC _VCCVCC
2.80473e-06,P D @
0.00913886,S t @
-0.127746,S t @ D
0.000350477,SC _ t @
-0.119668,SC _ t @ D
-0.210323,P @ t
0.252095,P z e
-0.0111512,CSC _CCVCVC
3.78444,P g r
1.06696,CSC _VCCVCVC
0.283358,P r ^
-0.660434,CSC _NVCC
0.153664,CSC _NVCCV
-0.198537,CSC _CNVCC
-0.630597,CSC _CNVCCV
-1.47348,S y
-1.46981,SC _ y
-0.187273,P y
-0.112485,S u y
-0.136734,SC _ u y
-0.895725,P y u
0.0010433,P s I
0.73038,S t s
0.689363,SC _ t s
1.13121,CSC _CCVCCVCC
1.50519,P s t
-0.438827,CS CCC
-0.433407,CSC _CCC
-0.128452,CSC _CCCVC
-0.00364179,CP CCC
-0.776542,CSC _VCCC
0.386374,CSC _VCCCV
-0.0829114,CP CCCV
-0.859513,CSC _CVCCCV
-0.226677,P f c r
0.0778787,S m e
0.0800215,SC _ m e
0.352053,S Y
0.519839,SC _ Y
-0.0802454,P m Y
0.909595,P Y
0.0588602,S n Y
0.0588602,SC _ n Y
0.924474,CSC _NVNVC
1.84005e-06,P e m Y n
0.939288,P m Y n
-0.023374,P Y n
0.244173,S u n
0.244173,SC _ u n
0.890572,P e m Y n u
1.20005,P n u
-0.0802064,S t u
0.485878,S t u n Y
0.640016,S t u n Y m
-0.025305,SC _ t u
0.158884,SC _ t u n Y
0.506638,SC _ t u n Y m
0.463244,CSC _CVNVNV
2.06246,P e m Y n u t
0.426531,S i k
0.416556,SC _ i k
-0.707456,P k i
0.57094,P o k i d
-0.176452,S d i
-0.180618,SC _ d i
0.657472,P o k i d o
0.862895,P o k i d o k
1.07434,P o k i d o k i
0.00010415,S i k o d i k o
0.00010415,SC _ i k o d i k o
-0.697466,P y R
1.10944,S R
0.870755,S R y
1.07448,SC _ R
0.871393,SC _ R y
-2.71119,P R
0.572959,S o ^
0.311481,SC _ o ^
0.854751,P d I
0.414375,S d I
0.0919533,SC _ d I
-0.197772,S d t
-0.199933,SC _ d t
0.313465,S n W d
0.667696,SC _ n W d
-0.438151,P W n
-0.212658,S a
-0.209448,SC _ a
-0.0662905,P w a
-0.327778,S n a
-0.381547,SC _ n a
0.686179,S x n a
0.610697,SC _ x n a
0.161308,S s x
0.0940231,SC _ s x
9.57529e-06,P D @ t s
-0.324031,P s o
-1.461,S E
-1.46136,SC _ E
0.155357,P D E
0.105972,P E
-0.173529,S n E
-0.180115,SC _ n E
0.749426,P E n
0.672258,P k ^
0.223699,S m ^
0.196393,SC _ m ^
-0.00018505,P g E
0.203906,S t E
-4.94377e-06,S t E g
0.189642,SC _ t E
-4.94377e-06,SC _ t E g
-6.0055e-06,P g E t
-0.374612,P E t
-0.2981,CSC _NCVC
0.0369631,S a m
0.0369631,SC _ a m
0.216809,CSC _VNCV
0.26273,CSC _VNCVC
-1.586,N 3
-0.218532,S m a
-0.218532,SC _ m a
-0.353282,CSC _NVNC
0.828429,P m a m
0.145314,S n a m ^
0.940279,S n a m ^ k
0.221714,SC _ n a m ^
0.986822,SC _ n a m ^ k
-0.56745,P g o
0.531815,P s E
0.212651,S d E
0.000376415,S d E s
0.343448,SC _ d E
0.000376415,SC _ d E s
0.125273,S S
0.123824,SC _ S
0.491571,P S
0.0908736,S u S
0.0908736,SC _ u S
0.255898,P S u
0.480024,P p
0.0421611,S p
0.0308669,SC _ p
0.85505,P p U
-0.78783,S U
-0.786305,SC _ U
-1.76486,P U
-0.497976,P p U t
0.0929124,S t U
0.162987,SC _ t U
0.129325,P t ^
-0.0309899,S p ^
-0.0309899,SC _ p ^
4.27613e-06,S r u y
4.27613e-06,SC _ r u y
0.141658,S s r
0.141658,SC _ s r
0.0373922,S C
0.522513,S C ^
0.0382174,SC _ C
0.410093,SC _ C ^
0.349833,S e C ^ s
0.678195,SC _ e C ^ s
0.115943,P g U
0.416181,S d U
0.411395,SC _ d U
0.392176,P g U d
-0.549119,P g R
0.113042,S l
0.135417,SC _ l
-0.26262,P l
0.619846,P l E
0.78463,P l E t
2.32654e-06,S s t E
0.497576,S s t E l
2.32654e-06,SC _ s t E
0.380681,SC _ s t E l
2.07748,P s w
0.33172,P w c
0.136122,S k c
0.320404,SC _ k c
0.203778,P D e r
0.616767,S r e
0.60652,SC _ r e
-0.100883,P t e
-0.561217,S b
-0.558307,SC _ b
1.14592,P b
0.437817,S g I
0.506321,SC _ g I
0.0495319,P b I g
1.33413,P a r
0.188183,S l u
0.186705,SC _ l u
0.102164,P l I
3.84973e-05,P l I t x
-0.342578,P t x
1.17825,S l x
0.0162734,S l x t
0.968647,SC _ l x
0.121132,SC _ l x t
4.10826e-05,P l I t x l
-0.859541,P t x l
0.360738,P x l
0.355074,S f l
0.485186,SC _ f l
-0.0576074,S e f
-0.06056,SC _ e f
-0.0372527,P f e
0.096293,S k e
0.21314,SC _ k e
-0.839095,P k R
0.403053,S u b
0.422561,SC _ u b
1.72329,P b u m
0.18432,S m u
0.865907,S m u b
0.21864,SC _ m u
1.11131,SC _ m u b
0.621006,P W ^ t C
0.994583,P W ^ t C x
1.07842,S x C
1.11607,SC _ x C
0.908699,CSC _VCCVV
-1.55837,P C x
-1.01901,CSC _NVV
0.210202,P W W
0.724353,S W W
0.941814,SC _ W W
-0.161412,P h R
-0.0440046,S t R
-0.0440046,SC _ t R
0.160564,P l U
1.25738,P l U k
0.0581406,P k @
0.677621,S t @ k
0.453281,SC _ t @ k
0.336416,P l U k @ t
1.16822,P s t @
-0.207477,S n @
-0.329786,SC _ n @
0.719909,P @ n
1.986e-06,P s t @ n d
0.734139,S d n
-0.435019,S d n @
0.495912,S d n @ t s
0.706291,SC _ d n
-0.362184,SC _ d n @
0.549132,SC _ d n @ t s
0.303527,CSC _VCNVCC
0.180963,CSC _NVCNVC
-0.0293287,P d I G
-0.000257778,CSC _VNVCN
-1.55612,P s e
1.16258,P e t
1.00213,P t W
1.1973,S l W t
1.14061,SC _ l W t
-0.496495,P k I G
0.909122,P x b W t
-0.876305,P b W t
-0.26587,S t ^ D
-0.272555,SC _ t ^ D
0.908202,S c s
0.908202,SC _ c s
0.263614,S l c
0.281229,SC _ l c
1.97823,P c l
0.73618,P h E
0.42129,S v
-0.377564,S v E
0.408629,SC _ v
-0.380189,SC _ v E
0.142448,P h E v
1.4533,P E v
-1.1479,P v
0.287157,S i v
0.311042,SC _ i v
3.6017,P b r
0.274549,S i r
-0.203491,S i r b
0.344649,SC _ i r
-0.203491,SC _ i r b
-0.35023,P b r i
-0.0667539,P r i
-0.0940826,P n W
-0.524144,S i w
-0.545077,SC _ i w
-0.732851,P w i
0.122839,P w i r
-0.544159,CSC _VNVCC
-0.294683,CSC _VNVCCV
0.875685,P h @
0.311666,S v @ h
0.33455,SC _ v @ h
-1.29661,P h @ v
-0.298026,P @ v
-0.0315317,S u t
-0.0315317,SC _ u t
-0.9298,P t u
0.243912,S s I
