weight,feature
0.136243,U l a
1.99885,U l a t
1.85948,U t x d e
1.82773,U d e
4.27601,U s ^ m
0.893849,U J u s
1.74995e-05,U l e t R
2.10571,U e f
2.17506,U t O
2.58767,U t O z
1.08727,U p r I t i
1.39427,U r @ k u n
2.55854,U t e s t
4.40861,U ^ D R
1.20026,U h @ z
2.29821,U @ z
4.80135,U l Y k
2.98507,U I n J
0.724981,U s R k
3.56359,U h ^
1.82094,U d @ d @
5.13994,U n a t
2.2073,U w E n
0.847495,U w E n t
2.0246,U w R k
1.95908,U b @ k
3.37316,U w I l
1.69968,U f o r
0.00664135,U k ^ l R
1.63443,U r E d
1.12758,U y E l o
2.54597,U m I s
0.950192,U b l u
7.00945,U I t s
0.000944392,U u p
2.60223,U d o n t
3.02427,U b x
0.403275,U k c z
0.990383,U m o s t
2.21641,U v E r i
1.56448,U w E l
0.951237,U S i
5.54459,U c f
4.07047,U D E m
1.71916,U w Y
3.54972,U o p x n
2.11108,U x n
2.43461,U m W T
3.28491,U T I G
1.16222,U f Y v
2.35193,U T r i
1.07657,U g r i n
0.465808,U i n
0.285336,U b ^ m p
0.608656,U h E d
2.35424,U t I d
2.10181,U s Y d
2.24702,U w o n t
1.67976,U t E n
4.10573,U E n i
0.0104575,U n i
4.68042,U Y l
0.460009,U h o l
0.49727,U h o l d
1.99491,U s W n d
2.9617,U r e n
0.718785,U d i
1.0946,U d i r
1.49577,U p U l
3.498,U h I m
2.11948,U D o
3.07195,U D o z
4.16277,U a r m
2.94932,U b U k
3.50157,U t Y
1.33052,U t Y r d
1.30007,U r E d i
0.159088,U h @ d
3.17856,U @ p
4.7591,U m o r
4.17013,U t Y m
0.271451,U @ f
3.97499,U t R n
1.97079,U S o
0.440735,U p I G k
0.975968,U r @ b
0.860306,U b I t
1.39089,U w e v
0.726636,U C u
2.38945,U t o
3.89719,U o v R
3.11004,U g I n
0.817162,U n u d
1.95916,U n e m
3.07894,U h i z
0.96505,U f r ^ m
2.33036,U m u v
0.197741,U b ^ t
3.19419,U x n t
1.72572,U w a C
2.54165,U h u
1.47127,U h u z
1.31178,U y E s
1.72432,U b a k s
0.708041,U g r @ m a
1.45175,U s I l i
1.36326,U l i
2.08602,U d o r
4.12805,U I f
2.0994,U w c S
1.3411,U d c g i
2.9014,U w i l
1.95186,U f o n
0.810243,U h E l o
1.78783,U f ^ n
2.18266,U f ^ n i
1.02282,U f I n I S
0.197002,U S U d
0.94226,U h @ G
2.4459,U k a r
0.580347,U n ^ m b R
0.0173777,U w U d
2.3239,U i v
2.38423,U b c l
0.304901,U f l o r
1.17575,U d @ d i
1.72695,U f i l
0.484723,U y ^ m
1.03703,U y ^ m i
3.59609,U E n d
1.31947,U T @ G k
0.604755,U d r Y
5.45141,U r Y t
4.82251,U n i d
0.631332,U b E d
1.1336,U p e p R
0.307564,U d r ^ m
1.36135,U g r o
1.44931,U r I k
2.06019,U l W d
4.57284,U x l i
0.614885,U b Y
4.51141,U h W
1.48116,U l I d
1.97328,U D @ n
3.17668,U s t I l
3.38819,U r o l
4.05989,U t r Y
0.945414,U w W
1.57056,U k e r
2.47349,U d ^ z
1.26657,U n Y n
2.25941,U h e
0.96934,U m ^ s t
0.303101,U d a
0.152608,U s n @ p
0.97369,U w u p s
2.93015,U u p s
2.2067,U @ G g
0.693039,U x r W n d
0.587167,U r W n d
1.39446,U ^ n d R
3.13449,U k W
0.335903,U k W C
1.2033,U W C
1.86942,U n ^ T
2.29187,U r c G
2.38141,U h e r
0.682073,U s l i p
1.36714,U p I k
2.56865,U k ^ p
5.29668,U E l m o
2.02502,U l E m i
0.285206,U g e t
0.295488,U b l E s
0.293201,U b @ s k
1.43837,U w I n d
0.41445,U b W n
0.760644,U b W n s
1.19969,U s w i t
0.555361,U s w i t i
2.13032,U a r n t
0.0762976,U y a
1.17389,U k o l d
3.94265,U n Y s
1.22135,U p i
0.221987,U S S S
2.89208,U m e k
3.06276,U T r o
1.8367,U l ^ n C
2.14428,U b Y t
0.786654,U t E l
1.40458,U n E v R
1.72662,U d Y p R
0.187143,U C e n J d
0.90714,U m e b i
0.671633,U w E t
0.0485971,U J ^ m p
0.888208,U f l Y
1.55781,U r E s t
2.16417,U p @ n t s
5.63554,U x w e
1.91994,U b Y b Y
0.689056,U b Y k
1.84705,U k e m
1.09559,U w Y p
2.37199,U f c l
0.371216,U b @ d
2.15655,U k r Y
0.890385,U m ^ C
1.34463,U C i z
0.456838,U k I k
0.768833,U E g
0.573745,U s E k
2.508,U x n d
0.396193,U l c G
2.31931,U l E f t
1.06491,U k r x
2.54899,U x m
1.61827,U b I b
0.540923,U f ^ z i
3.40339,U n o p
0.538783,U w I C
0.492395,U l c n d
1.36426,U p ^ p i
1.36925,U t E d i
1.41928,U b ^ n i
1.69332,U C e r
1.20636,U w Y l
2.19001,U f i d
1.14448,U k @ r
3.15843,U l i v
1.90149,U p u
2.44009,U s p u n
1.24813,U v E J t
1.2379,U p x t e
1.72916,U t o z
1.37866,U T I G k
0.3253,U m E l
1.68329,U s E l f
2.15903,U f R s t
1.10056,U h ^ G g
1.00966,U m E s
2.00359,U g c n
1.74493,U k U k i
0.267751,U f ^ s
1.15909,U n @ n x
0.688426,U b o T
0.15147,U h @ n d
0.961154,U k w Y
2.88398,U h x m
0.74625,U h @ n d z
0.85079,U k l i n
0.328429,U h a r d
1.96542,U S R t
3.30898,U f i t
2.77621,U h W s
1.45677,U y e
3.25916,U Y s i
1.08115,U s k r @ C
2.104,U C E k
1.06428,U f Y n d
2.44728,U g I v
0.451999,U f W n d
2.08156,U l Y t
1.61535,U E l x
3.02858,U D i z
0.165138,U k a r d
0.0156024,U k r i m
1.69427,U k l @ p
0.105668,U l @ p
0.0681514,U m E n i
1.89217,U p Y
4.39769,U b O
3.64773,U m @ n
1.08281,U k @ C
1.37242,U k Y n d
1.26068,U h I t
0.203239,U g r @ b
2.52378,U r i C
0.619529,U h ^ g
3.20827,U h I z
1.85884,U S i p
1.43603,U T r u
2.4508,U n O z
0.565323,U k l W n
0.931784,U k e k
0.664803,U k x b u
2.81271,U ^ h ^
0.632076,U k l Y m
0.24829,U S ^ t
2.94592,U t I k
2.21177,U s a k
2.62894,U k i p
0.308158,U f @ s t
1.1166,U t e l
1.40348,U f U t
1.24945,U k I s
0.791699,U k l o s
2.20779,U f e s
0.0446951,U b l a k
0.0355926,U f l W R
3.07147,U W R
1.94513,U S e k
1.24371,U k r c l
0.966054,U p I l o
2.5154,U h E l p
0.716027,U b @ T
1.02136,U p U S
1.08271,U p o k
0.381105,U J E n t
1.62831,U d @ n s
2.59317,U s ^ n
2.98866,U d ^ n
0.458328,U w c k R
0.0143679,U d I S
0.458371,U b @ g
1.09952,U b o l
1.24375,U s I r i
1.87714,U n Y t
0.341542,U s k w a S
1.22307,U s c s
0.101619,U w c r m
0.499254,U k x m p
0.906061,U d a l i
1.47425,U x g E D R
1.23661,U S u z
0.656627,U k o t
0.174348,U n E k s t
0.684009,U g o l d
0.152698,U f I S
0.208608,U k r ^ n C
0.759247,U E k s k
0.888593,U S U r
1.42687,U w e t
2.43249,U l @ f
1.31446,U h o m
2.09369,U p i p
0.397104,U h @ t
0.78936,U w i n
0.848065,U r Y d
0.832267,U x p o z d
0.719605,U p a p
0.894696,U n ^ n
2.81092,U b i n
0.0256818,U k U d
1.35559,U p i C
0.527794,U t i n
0.250069,U d I f r
0.297067,U b r E d
1.25221,U m I l k
0.820315,U m a m x
0.92216,U l Y n
1.01099,U h a r t
0.404431,U h o p
0.925355,U p r E s
0.389253,U b ^ d i
5.82154,U E l s
0.429061,U w U p
0.379706,U y E p
2.3317,U g e m
0.544513,U t I m
1.34219,U k W n t
0.765187,U f I G g R
0.455936,U h Y n d
1.575,U s E z
0.0509717,U p r a b l
2.08521,U f E l
1.36615,U E m b R
0.0017587,U k I C
1.89414,U k l o D z
0.633859,U s k w R r
2.05425,U b e r
0.164262,U d R t i
1.20901,U h ^ n i
2.54172,U p l i z
0.808412,U s c G
1.01886,U s p Y d R
0.727829,U g a d
0.77677,U t ^ C
0.462836,U p u p i
0.756166,U g l @ s
0.000406738,U m a m a
0.710353,U f e v
0.221617,U b l @ G k
0.962931,U b ^ s
1.47939,U l u g x
0.900162,U b r W n
1.42747,U b R d
2.20357,U p e J
0.392544,U h c r
0.210639,U m ^ D R
2.2722,U f x l
1.35014,U s p I n
0.574129,U t W n
0.962531,U t E r
0.602297,U s w I S
1.59692,U g E s
0.616302,U k ^ v R
0.0651617,U h @ p i
0.162516,U f r E n d
0.000187627,U s u n
1.14667,U t ^ G
0.169469,U f Y t
2.85076,U m i n
1.06461,U t i T
0.639205,U J a b
0.490437,U t I g R
0.528593,U w I n i
0.0051804,U k u l
0.150989,U f a r m R
0.096253,U k w @ k
1.28243,U m W s
0.0620257,U b l I G k
0.828307,U f I n t
0.539337,U f I k s
1.57333,U r u s
2.32417,U r i l
0.967313,U T c t
0.568471,U s l i p i
0.270558,U S x z
0.162283,U b ^ b
0.515416,U b l o
3.17377,U m u m u
2.12126,U m e d
0.394637,U m @ t R
0.856494,U p I g i
1.26153,U I k i
0.112068,U k l ^ k
0.829201,U p I n C
0.642322,U g r e t
2.23463,U d I l
0.368055,U w R l d
0.952572,U s p I t
1.0278,U g I m i
0.456922,U f U l
1.255,U b R p
2.64616,U t i D
0.184225,U m I k i
0.24637,U k r I s
1.52461,U f @ t
0.0773565,U b a G k
2.29463,U s t a p
0.308055,U d ^ m p
0.0159965,U b E l i
0.882953,U l @ s t
1.37635,U r @ t
1.28153,U l e d i
0.564415,U x p a r t
1.60778,U b r U k l
1.47135,U e n t
0.845822,U m @ d
0.809012,U b a b x
0.39616,U y a r d
0.335155,U v @ k
1.18488,U k o r s
1.39784,U t i v i
1.01857,U l c r d
2.55741,U C @ n s
0.766892,U v I d i
1.04688,U p @ t i
0.179946,U y ^ k i
0.116133,U b r o k
0.285665,U k r e z i
0.681108,U @ l I g z
1.02524,U @ n d R
0.583515,U b u b u n
1.43809,U b o n i n
0.375285,U E n J i
0.993466,U C Y m z
1.4402,U p E g
0.108834,U t E l x
1.20628,U m e l
0.0730483,U m a r k
0.00123378,U J e l
0.541937,U p @ m p R
0.843338,U J i z x
1.17169,U @ l I n
1.08507,U J e k
2.81338,U S I @ r I @ U
0.0938823,U t I m i
0.476793,U d Y n I s
0.572007,U t @ b
4.47135,U I T x
1.05818,U C w R m
0.344557,U b a r n i
2.57362,U h E n r i
0.25619,U k r ^ b i
0.22583,U s u t
0.479358,U m @ g i
0.437763,U k c f i
0.837904,U v ^ z
0.562527,U d y x
0.930215,U d Y i S x
5.57216,L 1
3.09411,V 0
1.2384,N 0
1.05283,C 1
0.117535,CP C
0.543394,P h
0.00017053,CS C
-1.51701,S h
-1.52157,SC _ h
0.00226993,CSC _C
2.33825,L 2
3.19604,V 1
1.12437,CP CV
-0.527885,P h i
-0.201481,CS V
1.3724,S i
-0.229633,S i h
1.32118,SC _ i
-0.238617,CSC _V
-0.229633,SC _ i h
2.63358,C 0
-0.367423,CP V
-0.256677,P i
0.786252,L 3
0.183747,C 2
0.256144,P h i r
0.411055,CS CV
0.107245,S r
0.448993,S r i
1.12053,S r i h
0.130731,SC _ r
0.585536,SC _ r i
0.41541,CSC _CV
0.952821,SC _ r i h
0.427092,CSC _CVC
-0.328491,P r
0.580783,L 4
-0.963246,C 3
-0.787087,CS CC
0.150137,CS CCV
-0.966583,S D
-0.964443,SC _ D
-0.78918,CSC _CC
0.149951,CSC _CCV
0.480572,CSC _CCVC
-1.48298,CP CC
-0.39969,P D
0.130858,L 5
-0.630483,S ^
1.04491,S ^ D
-0.6282,SC _ ^
1.17844,SC _ ^ D
-1.3865,CSC _VCC
0.526711,CSC _VCCV
0.209063,CP CCV
-1.05771,P D ^
0.10511,P ^
-2.40083,L 6
-2.31844,C 4
0.729465,S k
0.385036,S k ^
0.304715,SC _ k
0.43016,SC _ k ^
-0.900602,CSC _CVCC
-0.670387,CSC _CVCCV
0.541012,P k
-2.10228,L 7
-2.47568,V 3
-1.14712,S I
-1.1423,SC _ I
1.17901,CSC _VCV
0.792061,CSC _VCVC
0.540549,P k I
1.00561,P I
-3.88013,L 8
-2.51278,C 5
0.540155,S t
0.50319,SC _ t
-2.57722,CSC _CVCV
0.729241,P I t
-0.0212454,P t
-3.10639,L 9
-2.03068,V 4
0.437711,S i t
0.142397,S i t I k
0.410438,SC _ i t
0.114129,SC _ i t I k
1.56895,P k I t i
0.0375756,P t i
-3.8203,L 10
0.159907,N 1
0.00927315,CS N
0.974201,CS NV
-0.0437309,S m i
-0.0491423,SC _ m i
0.969704,CSC _NV
-0.21523,CSC _NVC
-0.505307,CSC _NVCVC
0.849246,P m
-0.802196,S c
-0.799975,SC _ c
-0.11924,CSC _VN
0.684712,CSC _VNV
1.25527,CSC _VNVC
1.61813,CP NV
-0.115963,P c
0.125347,S r c
0.126063,SC _ r c
-0.171181,CSC _CVN
0.679543,CSC _CVNVC
1.63889,P c r
-0.390883,S g
-0.387386,SC _ g
0.723922,P m c r g
0.149538,P g
0.466604,S i g
0.241639,S i g r
0.685692,S i g r c
1.42655,S i g r c m
0.454855,SC _ i g
0.241639,SC _ i g r
0.685692,SC _ i g r c
1.42655,SC _ i g r c m
0.974061,P m c r g i
-2.1172,P g i
0.183775,P s
0.249989,S s
0.184506,SC _ s
-0.958277,S @
-0.959198,SC _ @
0.551498,P @
0.189291,S i m
0.206658,SC _ i m
-1.10483,P m i
-1.46016,S w
-1.46164,SC _ w
0.944226,P w
0.345515,CSC _VCVN
0.288045,P w ^
-1.86238,N 2
0.123029,S n
0.186287,S n ^
0.378116,S n ^ w
0.122975,SC _ n
0.0801694,SC _ n ^
0.326038,SC _ n ^ w
0.115782,P ^ n
0.00358043,P n
-0.0764228,CS CN
-0.0594216,CS CNV
1.1688,S t n
0.662724,S t n ^ w
1.20095,SC _ t n
-0.0744884,CSC _CN
-0.0336608,CSC _CNV
0.604461,SC _ t n ^ w
-0.000808262,CSC _CNVC
0.84565,P w ^ n t
-3.57701,CP NC
0.418939,S s t
0.177396,SC _ s t
0.756525,CSC _CCNVC
-0.0258796,S W
-0.0264304,SC _ W
0.144797,P W
-0.317641,S t W
-0.488834,SC _ t W
0.161494,P W t
0.3864,S o
0.45433,SC _ o
0.0720058,P o k
2.65184,P o k e
0.610738,S e
0.469996,S e k
0.0547311,S e k o
0.575589,SC _ e
0.295262,SC _ e k
0.0472326,SC _ e k o
-0.164033,P k e
0.0106101,P e
0.450278,S z
-0.425279,S z I
0.459279,SC _ z
-0.368291,SC _ z I
-0.0001101,CSC _CVV
-0.0681865,CSC _CVVC
-1.83189,P z
0.0643532,P w ^ t
1.03176,S t ^
0.973856,SC _ t ^
-1.42568,P ^ t
-0.551467,CS NC
-0.545408,CSC _NC
-1.87229,CP CN
-0.825843,C 6
0.444466,P g ^
0.075489,P g ^ n
0.534121,S x
0.283729,S x n
1.46692,S x n ^ g
0.631322,SC _ x
0.482962,SC _ x n
1.39363,SC _ x n ^ g
1.62612,P g ^ n x
-1.85465,P n x
0.94727,P x
0.415057,S d
-0.54693,S d x
0.485953,SC _ d
-0.546792,SC _ d x
-9.57386e-05,P d
0.607769,S u
0.635355,SC _ u
-0.239772,P d u
-1.67113,P u
-0.248105,P n o
1.7821,CSC _VNVN
-0.154253,S G
0.058992,S G I
-0.149896,SC _ G
0.273812,SC _ G I
-3.6973,P G
1.05979,CSC _VCNV
0.719296,S g c
0.167867,S g c d
0.711914,SC _ g c
0.355603,SC _ g c d
-1.25996,CSC _CVCN
2.57213,P d c g
-0.139652,S f
-0.132309,SC _ f
0.629797,P f
-0.240687,S u f
-0.238574,SC _ u f
0.116057,S d u f
0.107232,SC _ d u f
0.101478,S z ^ w
0.395719,SC _ z ^ w
0.391148,P D @
0.137504,S t @
0.810974,S t @ D
0.192747,SC _ t @
0.804175,SC _ t @ D
0.697738,P D @ t
1.4822,CSC _CCVCV
4.31176,P g r
-1.10427,CSC _NVCC
-1.36943,S y
-1.37593,SC _ y
0.0582719,S u y
0.0487352,SC _ u y
-0.640838,P y u
-0.182436,S J
-0.183215,SC _ J
0.92992,S t s
0.00243453,S t s ^
0.906378,S t s ^ J
1.06531,SC _ t s
0.00243453,SC _ t s ^
0.881996,SC _ t s ^ J
1.78356,P J ^ s t
2.06983,P s t
-0.356046,CS CCCV
-0.358335,CSC _CCCV
-0.107334,CSC _CCCVC
-0.433518,CSC _VCCC
0.834805,S r c f
0.693107,SC _ r c f
0.236221,S e r
0.236221,SC _ e r
0.471152,S Y
0.476935,SC _ Y
-0.746624,P m Y
-0.0443814,P Y
0.346415,S n Y m
0.368987,SC _ n Y m
0.971781,P m Y n
-0.0754071,P Y n
0.588223,P n u
-0.0351553,S t u
0.00121534,S t u n
-0.00785519,SC _ t u
0.789131,SC _ t u n
1.87604,P n u t
0.567825,S i k
0.587183,S i k o
0.570525,SC _ i k
1.16872,SC _ i k o
-0.524166,P k i
-0.119828,S d i
-0.122864,SC _ d i
-0.53658,P y R
1.36098,S R
0.099134,S R y
1.40613,SC _ R
0.0139521,SC _ R y
-2.18862,P R
1.08611,P ^ o
1.08792,S o ^
1.0207,SC _ o ^
0.938236,P d I
0.335536,S d I
0.314058,S d I d
0.426435,SC _ d I
0.443058,SC _ d I d
-0.0927112,S d t
-0.0927112,SC _ d t
0.725674,S n W d
0.897182,SC _ n W d
-0.30453,P W n
-0.0436231,S a
-0.0484474,SC _ a
-0.398337,S n a
-0.407432,SC _ n a
0.838101,S x n a
0.894164,S x n a w
1.0601,SC _ x n a
1.05125,SC _ x n a w
1.44017,P w a n x
-0.265745,S s x
-0.224942,SC _ s x
-0.483671,P s o
-1.36877,S E
-1.37,SC _ E
0.698518,P D E
0.609201,P E
-0.113994,S n E
0.917036,S n E D
-0.159311,SC _ n E
0.695694,SC _ n E D
0.401427,P E n
0.0770878,P k ^
0.604883,S m ^
0.528197,S m ^ k
0.511304,SC _ m ^
0.52108,SC _ m ^ k
0.108334,P g E
0.202219,S t E
0.567662,S t E g
0.327892,SC _ t E
0.558859,SC _ t E g
-0.0222264,P E t
0.320796,S a m
0.320796,SC _ a m
0.863771,CSC _VNCV
0.347412,CSC _VNCVC
0.0785456,P m a
-3.396,N 3
-0.000218653,S m a
-0.000218653,SC _ m a
3.00972,P m a m
0.424802,S i m a m
0.239985,SC _ i m a m
0.247367,S n a m
0.596185,SC _ n a m
-0.360373,P g o
0.000758227,S o g
0.00616416,SC _ o g
0.70488,P s E
0.460952,S d E
0.165141,S d E s
0.331101,SC _ d E
0.186004,SC _ d E s
-0.355612,P E d
0.118921,S S
0.118921,SC _ S
0.245518,P S
0.490397,S u S
0.490397,SC _ u S
0.311259,P S u
0.404402,P p
0.248272,S p
0.218939,SC _ p
1.40031,P p U
-0.780832,S U
-0.779179,SC _ U
-2.34869,P U
0.661746,S t U
0.627979,SC _ t U
0.507562,P t ^
-0.073465,S p ^
-0.171645,SC _ p ^
0.965812,S r u y
0.982229,SC _ r u y
0.210954,P s ^
1.22132,S C ^
1.11856,SC _ C ^
0.962583,P s ^ C
-0.51107,P ^ C
0.0132266,P C
1.03493,S d U
0.0565744,S d U g
1.0431,SC _ d U
0.0622419,SC _ d U g
0.0231815,S R g
0.0231815,SC _ R g
-1.05978,P g R
0.127578,S l
1.50424,S l R g
0.289127,SC _ l
1.05554,SC _ l R g
0.0605095,P g R l
-0.0794364,P l
0.472805,P l E
2.78109,P l E t
1.59462,S s t E l
1.46692,SC _ s t E l
1.44544,P s w
0.432937,P w c
0.132548,S k c
0.141098,SC _ k c
0.763917,P D e r
0.77552,S r e
0.751578,S r e D
0.755632,SC _ r e
0.64572,SC _ r e D
-0.300934,S b
0.296925,S b e t
-0.298402,SC _ b
0.296925,SC _ b e t
1.05619,P b
0.691638,S g I
0.907132,S g I b
0.815608,SC _ g I
0.882495,SC _ g I b
-0.00668148,S r a
-0.00668148,SC _ r a
1.78084,P a r
0.120129,P l I
0.0146589,P l I t
-0.734587,P t x
0.803474,P x l
0.564801,S f l
0.5847,SC _ f l
-0.0997725,S e f
-0.103353,SC _ e f
-0.352512,P f e
0.215212,S k e
0.217843,SC _ k e
0.341307,S R k
0.341307,SC _ R k
-1.69103,P k R
0.481215,S u b
0.506381,SC _ u b
0.410624,P b u m
0.0834073,S m u
1.11438,S m u b
0.118617,SC _ m u
1.07691,SC _ m u b
1.58942,P W ^
2.23854,P W ^ t
0.382539,S t ^ W
0.268645,SC _ t ^ W
1.27593,S x C
1.40106,SC _ x C
-0.702961,CSC _NVV
0.650153,P W W
0.508373,S W W
1.02693,SC _ W W
-0.196459,P h R
0.449916,S t R h
0.511591,SC _ t R h
0.0700595,P l U k
0.256025,P k @
0.784754,P @ n
1.12564,S d n
-0.165782,S d n @
0.969338,SC _ d n
-0.0204156,SC _ d n @
1.92989,P @ n d
-1.1401,P s e
0.846849,P t W
0.000739515,S l W t
0.000739515,SC _ l W t
-0.818109,P k I G
0.168559,S l c
0.0631217,SC _ l c
0.380774,P c l
1.3556,P h E
0.303991,S v
-0.215201,S v E
0.30216,SC _ v
-0.197171,SC _ v E
2.71059,P E v
-0.819475,P v
0.152627,S i v E h
0.751107,P h E v i
-0.246069,P v i
4.22414,P b r
0.309311,S i r
-0.310125,S i r b
0.0542979,SC _ i r
-0.310125,SC _ i r b
0.529245,S D i
0.529245,SC _ D i
-0.0489238,P n W
-0.256232,S i w
-0.266491,SC _ i w
-0.640464,P w i
0.203122,S r i w
0.16445,SC _ r i w
0.363675,P w i r
-0.0113052,CSC _VNVCC
1.14029,P h @
0.94389,S v @ h
0.973392,SC _ v @ h
-0.863546,P t u
0.238276,S k e t
0.0906029,SC _ k e t
0.642336,S s I
0.391772,S s I D
0.649525,SC _ s I
0.434805,SC _ s I D
0.449424,P D I s
1.3438,P s t ^
0.680224,S f ^
0.78903,S f ^ t
0.813634,S f ^ t s
0.670805,SC _ f ^
0.469827,SC _ f ^ t
0.610222,SC _ f ^ t s
0.00139045,P s t ^ f
0.114002,S s n
0.161373,SC _ s n
0.815058,P s t e r
0.42689,S z r
0.799563,S z r e
1.27273,S z r e t s
0.406156,SC _ z r
1.15114,SC _ z r e
1.26505,SC _ z r e t s
1.35355,P s t e r z
-0.970353,P s i
0.226752,P x g
3.86076,P x g E
0.00823499,S Y h
0.000355074,SC _ Y h
-0.178455,P h Y
2.69721,P s p
-0.268567,S d ^
-0.267273,SC _ d ^
0.500938,S r U
0.691582,S r U y
0.513456,SC _ r U
0.721058,SC _ r U y
0.0895784,P y U r
-0.150899,S s Y
-0.145392,SC _ s Y
0.709405,S b ^
1.01408,SC _ b ^
-0.378133,S e b
-0.381533,SC _ e b
2.2536,P b e b
0.124267,S i b
0.0763871,S i b e
0.272644,S i b e b
0.204883,SC _ i b
0.170427,SC _ i b e
0.660187,SC _ i b e b
-1.21368,P b i
0.0882465,S n I
0.178869,SC _ n I
0.297602,P I n
1.86021,P m I r
0.29068,S R r I m
0.953067,SC _ R r I m
0.111758,P m I r R
-1.18175,P r R
0.0699974,S e w
0.0859906,SC _ e w
1.09491,P w e r
0.33781,S r e w
0.403993,SC _ r e w
0.476081,P w e r z
0.474908,S z r e w
0.480246,SC _ z r e w
1.06482,S n E g x
0.788339,SC _ n E g x
-0.153738,S z e
-0.147567,SC _ z e
0.270768,P f a
-0.61145,S l a
-0.61145,SC _ l a
0.876197,S o l
0.978747,S o l a
0.924645,SC _ o l
0.724349,SC _ o l a
-0.602561,P l o
-0.154473,CS NN
-0.156044,CSC _NN
-0.402936,CP NN
0.724427,P b E
0.467342,P b E t R
0.399766,S R t
0.167749,S R t E b
0.227984,SC _ R t
0.276842,SC _ R t E b
-0.149921,P t R
-0.183916,P w o
0.0757319,S o w
0.0688266,SC _ o w
0.211561,S z i
0.00329567,SC _ z i
-0.441323,S k u
-0.437715,SC _ k u
0.743861,S n @ k
0.442672,SC _ n @ k
1.05959,S t n @ k
1.17661,SC _ t n @ k
0.20419,P k @ n t
3.62972e-05,P Y m
0.451834,S i r a s
1.41489,SC _ i r a s
0.955186,P s a r i
3.56757,P p l
0.329729,S e l
0.764703,S e l p
0.310352,SC _ e l
1.14095,SC _ e l p
0.0699123,P w I
1.1282,S D I w
1.10087,SC _ D I w
0.970972,P r u m
0.791593,P b a
0.255651,S t a
0.40069,SC _ t a
-0.267426,S v ^
0.632304,S v ^ l
-0.276007,SC _ v ^
0.188716,SC _ v ^ l
-0.209888,S t c
-0.207261,SC _ t c
1.0895,P w c t R
0.847159,P g a
1.03141,S t a g
0.683034,SC _ t a g
0.512951,P g a t
4.34832,P d r
0.359923,P r I
0.0194358,S G I r
0.0194358,SC _ G I r
1.49915,S k G
1.06377,S k G I r d
1.45797,SC _ k G
0.410163,SC _ k G I r d
0.527015,P d r I G k
3.89175,P k l
