weight,feature
7.42145,U Y d o n t
8.12503,U d o n t
3.86691,U Y J ^ s t
5.77231,U b x k c z
3.47927,U c l m o s t
3.43759,U v E r i g U d
4.84896,U w E l
1.51142,U c f
4.65957,U p U t D E m
4.16626,U D E m
3.52499,U w Y
7.134,U o p x n
4.60904,U Y m n a t
2.43374,U p ^ t I G
3.42413,U T I G
1.38192,U f Y v
3.30645,U T r i
0.376651,U b ^ m p
0.392253,U h E d
3.78903,U D ^ ^ D R
1.648,U ^ p s Y d d W n
3.94372,U w o n t
1.88759,U E n i
6.29937,U W t ^ v
6.05489,U Y m g ^ n x
0.704004,U Y l
2.30218,U T R s t i
3.86667,U h o l d
1.09486,U p I g l I t
0.580721,U O G k O G k O G k
2.9184,U l U k I G
1.08059,U l U k I G @ t
6.73179,U g o I G
1.46666,U p U l
4.34787,U h I m
2.38182,U D o z
3.0019,U D o z a r
4.2161,U b U k
4.47514,U t Y
3.37278,U t Y r d
4.56023,U r E d i
4.58666,U m o r
3.27604,U t Y m
3.79178,U t R n
5.68422,U I z I n t
3.5384,U C u a n
6.78524,U o v R
5.97555,U m o r g I n
2.9183,U m o r g I n z
2.20726,U C u I G a n
1.91409,U n e
2.81749,U h i z
4.52506,U f r ^ m
2.65996,U m u v
4.26106,U b ^ t
3.90826,U w a C
0.129998,U h u
2.28833,U h u z
5.06299,U y E s
2.91075,U s I l i
3.57612,U D ^ d o r
2.81483,U I f
2.85972,U w c S
1.85958,U D ^ d c g
4.03586,U d c g i
3.57711,U D e r w i g o
5.19333,U w i l
0.712845,U D ^ f o n
4.99098,U h E l o
3.48298,U f ^ n
3.46853,U f ^ n i
1.33584,U f I n I S t
2.50627,U k a r
5.10231,U k ^ m b @ k
1.15205,U m i W
6.32481,U W t s Y d
2.74155,U b c l
3.91564,U b r I s k o
3.32355,U d @ d i
2.68474,U y ^ m i
2.49275,U y ^ m i y ^ m i
5.00074,U T @ G k y u
5.13388,U r Y t
4.20632,U n i d
1.38515,U h W
4.5267,U s t I l
2.96902,U h @ z g a t
2.87955,U r o l I t
5.72872,U t r Y
4.85125,U D ^ b c l
1.14643,U w W
3.29356,U d ^ z
1.80814,U s t a r
2.92838,U h e
2.68083,U w ^ z I n t
1.12485,U m ^ s t
2.29199,U s I k s
3.37826,U s n @ p
0.692702,U a n D ^ f l o r
3.03872,U w u p s
3.32594,U u p s
6.15955,U t r Y I G t u
3.14253,U s t @ n d ^ p
4.99993,U x r W n d
3.48216,U r W n d
2.43844,U ^ n d R
1.48837,U k W
0.778018,U W C
2.90802,U n ^ T I G
2.54613,U s l i p
4.62399,U D ^ b U k
6.1071,U E l m o
3.7972,U l E m i
4.28476,U e l I t x l b I t
0.238585,U b @ s k I t
2.31317,U D ^ w I n d o
4.10058,U h i r w i g o
6.96553,U Y n o
1.71886,U s w i t
3.69794,U s w i t i
2.60102,U a r n t
4.42091,U Y g a t
4.66289,U k o l d
4.96433,U s ^ m m o r
2.14747,U n Y s
0.76585,U S S S
2.38122,U m e k
3.37615,U T r o
0.553513,U n o z
1.44123,U l ^ n C
1.76117,U b Y t
1.21756,U b Y t m i
1.19009,U t E l
2.46617,U b x f o r
4.61363,U d Y p R
3.99861,U C e n J
4.52469,U m e b i
1.83498,U r E s t
4.13921,U p @ n t s
3.78277,U s e b Y b Y
4.13286,U b Y b Y
0.754467,U l E t g o ^ v
1.97776,U r o l o v R
2.37995,U f c l
6.12517,U c l r Y t
0.840434,U b @ d
0.717531,U d r E s t
2.85359,U k r Y
0.669633,U k r Y I G
0.731086,U l E g z
3.4464,U l e d W n
4.33958,U x n ^ D R
2.70518,U m Y k r x f o n
2.18388,U x m
5.06054,U h i r z
6.45592,U r i x l i
1.60077,U y ^ m y ^ m
4.98218,U n o p
3.87851,U l c n d r i
1.51476,U b ^ n i
3.83521,U w I C w ^ n
1.77524,U D ^ w Y t
4.71863,U d ^ z x n t
3.28847,U s p u n
3.02675,U h W x b W t
3.77932,U C I k I n
1.92023,U k @ r I t s
0.328744,U p x t e t o z
3.37985,U E v r i T I G
5.19632,U T I G k
3.13899,U b e b i z
5.3023,U d I d x n t
0.810574,U m @ k x r o n i
0.985121,U b Y y U r s E l f
3.23786,U y U r s E l f
2.76811,U I n y U r m W T
2.14837,U y U r m W T
1.63801,U f R s t
2.24186,U n u d x l z
2.79397,U T I G z
2.86116,U h ^ G g r i
2.28846,U d r a p t
1.27208,U m e k I G
3.29663,U c l g c n
3.35332,U k U k i
1.55852,U b x n @ n x
5.24228,U h @ n d
4.25176,U h x m
4.30137,U h @ n d z
2.78471,U k l i n
3.33781,U y U r f i t
0.754036,U h W s
3.2385,U y e
5.18312,U Y s i
4.09401,U f Y n d
2.93482,U g I v
4.89164,U h o l d a n
0.496324,U f W n d
0.428966,U h e h e h e
3.51132,U D i z
4.54662,U k l @ p
2.3574,U E n i w e
0.902323,U b O
0.0818456,U D ^ b @ s k I t
3.3004,U m @ n
1.53275,U s I t I G
1.90865,U k Y n d ^ v
3.41132,U E n i T I G
4.32277,U h i I z
0.240725,U S i p
4.83535,U s ^ m T I G
6.24534,U p i k x b u
0.247053,U s @ t d W n
5.77601,U g E t I G
6.58872,U ^ h ^
0.0876703,U b W n s b W n s
5.5554,U Y T I G k
4.85109,U t w E n t i
4.93559,U t I k x l
1.51496,U s a k
3.90211,U k i p
2.55692,U f U t
2.27008,U y u v g a t
1.92596,U s a k s
3.25383,U s I t ^ p
1.01547,U h a t
4.15755,U k l o s
1.57159,U f e s
1.60629,U w E n t ^ p
2.9367,U p l e I G
2.21295,U S e k I t
3.13313,U k r c l
1.85467,U k y u t
0.415827,U Y k @ n s i
1.70434,U h E l p
2.85479,U J E n t x l
1.30512,U w ^ t s r c G
2.45625,U d @ n s
3.82535,U n i d t u
3.12053,U d ^ n
4.53721,U s I r i x l
2.53861,U @ p x l
2.65776,U s k w a S
3.76798,U @ p x l s c s
1.8745,U k ^ m z
4.87741,U t x g E D R
1.60521,U g o l d f I S
0.775086,U f I S
8.69563e-07,U E k s k y u s
0.0444367,U E k s k y u s m i
2.43873,U m e k S U r
1.9421,U w e t
3.88969,U k @ n Y h @ v
0.629229,U f c l x s l i p
0.0437489,U b Y t I G
5.54588,U p i p x l
2.1814,U I n D ^ k a r
2.90387,U w ^ n t I d
0.450975,U s x p o z d t u
0.909845,U k U d
2.58763,U p i C I z
2.32329,U c l m o s t d ^ n
6.77424,U m a m x
3.02869,U s w i t h a r t
2.68161,U p r E s
0.26499,U p e I G x t E n S
3.69796,U E n i m o r
0.0271931,U w U p s x d e z i
1.11308,U y E p
2.7706,U t I m
0.696077,U k W n t
2.21666,U f I G g R
0.917233,U I n D ^ h W s
3.02891,U k ^ m I G
0.48278,U f E l
3.7307,U r x m E m b R
3.11244,U s w i t i p Y
3.46979,U c l d ^ n
2.61591,U h ^ n i
4.33589,U m @ n d i
3.4409,U p l i z
0.77189,U s o b I g
0.162072,U k U k i m a n s t R
0.199421,U w i n s i s p Y d R
0.646247,U l a l i p a p
2.43206,U t E d i b e r
0.318259,U t ^ C
1.00977,U k l Y m ^ p
1.32111,U p u p i
1.87251,U m a m a m a
3.43443,U Y l ^ v y u
1.286,U f e v x r I t
1.10618,U m Y f ^ z i
2.98729,U b l @ G k I t
2.62837,U D ^ b ^ s
3.62259,U b x l u g x
1.13812,U b r W n b e r
1.07405,U l U k I G @ t m i
2.97153,U t R n D ^ p e J
1.48144,U k I t i k @ t
2.60345,U C I l d r I n
3.3428,U D ^ E n d
0.0311287,U c l o v R t W n
0.184823,U m u v a n b @ k
0.209194,U b ^ m p I t i
0.128177,U l a l a l a
2.11388,U w ^ t E l s
3.94158,U l E t m i
1.59584,U t E l m i
1.11425,U y U r t ^ G
2.39105,U k l i n ^ p
1.17113,U x m h x m
2.32559,U m i n
0.295165,U h u I z D @ t
1.27045,U b i n Y s
3.55464,U g U d J a b
1.02826,U T r i f o r
3.27875,U w I n i D ^ p u
1.72023,U g I v m i
0.719439,U w e t e m Y n u t
0.17805,U s k u l b ^ s
0.894911,U g o x h E d
0.465846,U k w @ k k w @ k
3.38776,U E l x f I n t
1.0023,U b i k e r f x l
2.57767,U k e r f x l
0.121879,U n ^ t b r W n h e r
0.973141,U D ^ t r i
3.47886,U s l i p i
1.48716,U b ^ b x l z
0.436786,U @ n I m x l z
1.84168,U m E d I s I n
2.79857,U p I g i
1.26393,U C I k i
1.7442,U x m k e
0.857085,U b l o I G
0.81939,U w c k I G
0.558946,U o m Y
2.17343,U Y l g I v
5.34493,U d I l x n
2.36215,U f I G g R z
2.59806,U g I m i
0.416836,U h @ G a n
0.025473,U o m Y g U d n I s
1.8692,U f ^ s I G
2.18329,U e s E k x n d
2.99343,U l E m i s i
2.54684,U f c r w R d
5.71467,U s t a p
0.913442,U s ^ m T I G E l s
2.64737,U k r I s m x s
3.89755,U g U d b O
1.24909,U h @ p x n d
1.46372,U Y g E s
1.87681,U Y h @ v t u
1.50787,U D ^ b e r
1.99658,U h i g o z
2.51404,U l e d i
0.437201,U r Y t s Y d ^ p
2.77762,U t e s t g U d
2.35561,U D ^ C e r
1.31652,U f c r e w c k
3.69505,U x p a r t
5.34535,U b r U k l I n
1.52507,U w e v b Y b Y
1.40254,U m i n z
3.94041,U m E s w I D
0.399498,U D ^ g l @ s
0.441162,U g I m i k I s
4.2365,U b I g t o
2.02349,U y U r n e m
0.60659,U D ^ v @ k y u m
0.582878,U h i r Y @ m
2.74116,U b ^ t R f l Y
1.31932,U y ^ k i
0.599385,U w U d y u l Y k
1.02546,U y E s t R d e
1.48237,U e g U d b O
0.769596,U s w i t p i
0.338316,U w U p s i
1.22342,U b u b u
3.43095,U @ l I g z @ n d R
2.00881,U b u b u n
2.60558,U b o n i n
0.158063,U b I G g o w ^ z
0.838229,U p E g
0.357208,U s I l i b ^ n i
0.39379,U t E l x f o n
4.55777,U k I s I z
1.7038,U u p s i
1.70354,U s k w R x l i
1.61297,U p @ t i k e k
0.468129,U m u m u S x z
0.232605,U k ^ t I t W t
4.17484,U J i z x s
0.328994,U h i n o z h I z
4.17047,U @ l I n
0.00780919,U m u t i m u t i
0.0321846,U c l ^ v m Y h E l p
0.462293,U Y m f I k s I G
4.39332,U t Y r i s
2.54281,U p o k i m a n
0.244956,U s t I G k i f i t
2.32838,U t w I G k x l
2.18237,U t I m i
0.0390726,U b W n s i b c l
2.98132,U b I g b R d
4.9842,U t @ b I T x
1.12215,U f r c g i
0.311829,U m ^ G k i
0.234233,U t w i t i b R d
1.69429,U I n C w R m
0.841212,U t O l I t p e p R
1.24475,U w c t R m E l x n
0.00256581,U C i r i o z
3.44272,U b r I t n i
3.34579,U @ l I k s
6.98848,U h E n r i
0.212668,U s k r ^ b i
3.20092,U f @ t b O
2.702,U m @ g i
0.748588,U d y x
1.75225,U d Y i S x
0.15332,U l E f t f U t
5.86399,L 1
-0.846393,V 0
0.617481,N 0
0.614426,C 1
2.47309e-06,CP C
1.2532,P h
6.57052e-05,CS C
-1.5383,S h
-1.53784,SC _ h
6.57052e-05,CSC _C
1.92966,L 2
0.806945,V 1
1.46404,CP CV
0.162777,P h i
0.100648,CS V
1.10795,S i
-0.676396,S i h
1.01297,SC _ i
0.0903748,CSC _V
-0.674156,SC _ i h
-0.0447248,CSC _VC
1.72869,C 0
-0.446663,CP V
-2.0351,P i
0.00203425,L 3
0.274595,C 2
-1.08261,P h i r
0.636122,CS CV
-0.173416,S r
0.332226,S r i
-0.0011606,S r i h
-0.195768,SC _ r
0.406409,SC _ r i
0.637083,CSC _CV
-0.0011606,SC _ r i h
0.266526,CSC _CVC
-0.834528,P r
-0.53973,L 4
-0.0797833,C 3
-0.377422,CS CC
-1.27352,S D
-1.27524,SC _ D
-0.380392,CSC _CC
0.644575,CSC _CCVC
-1.04016,CP CC
-0.100529,P D
-0.470664,L 5
0.0294826,V 2
-0.780468,S ^
-0.774087,SC _ ^
-0.444378,CSC _VCC
-0.0459734,CSC _VCCV
0.246397,CP CCV
1.51293,P D ^
-0.530475,P ^
-0.287154,L 6
-0.469505,C 4
0.0588984,S k
0.549544,S k ^
-0.91053,S k ^ D
0.0720969,SC _ k
0.558388,SC _ k ^
-0.918003,SC _ k ^ D
-0.376504,CSC _CVCC
-0.0133031,CSC _CVCCV
0.0323853,P k
-0.215432,L 7
-0.11537,V 3
-1.64244,S I
-1.64498,SC _ I
-0.10772,CSC _VCV
0.305163,CSC _VCVC
-0.0588912,CSC _VCVCC
-0.456643,CSC _VCVCCV
0.129891,CSC _VCVCCVC
-0.249915,P I
0.00241538,L 8
-0.766521,C 5
0.424583,S t
-0.000546844,S t I
0.487015,SC _ t
-0.000546844,SC _ t I
-0.292616,CSC _CVCV
-0.0878645,CSC _CVCVC
0.0801991,CSC _CVCVCC
0.0477455,P I t
-0.860007,P t
-0.041354,L 9
-0.146746,V 4
0.0941762,S i t
0.0924608,S i t I
0.275348,SC _ i t
0.0670764,SC _ i t I
-0.278545,CSC _VCVCV
0.0565828,CSC _VCVCVCCV
0.576362,P k I t i
-0.279487,L 10
0.231336,N 1
-0.0173605,CS N
0.764824,CS NV
-0.13362,S m i
-0.0187439,CSC _N
-0.127122,SC _ m i
0.77779,CSC _NV
0.0637773,CSC _NVC
2.87736e-06,CSC _NVCVC
-0.20596,CSC _NVCVCV
-0.266923,CP N
0.612213,P m
-0.686514,S c
-0.694985,SC _ c
-0.0728228,CSC _VN
0.0578172,CSC _VNV
0.136998,CSC _VNVC
-0.298831,CSC _VNVCV
-0.486591,CSC _VNVCVC
0.340345,CSC _VNVCVCV
1.26598,CP NV
0.0998477,P c
0.259878,S r c
-0.23182,S r c m
0.254868,SC _ r c
-0.232984,SC _ r c m
-0.200174,CSC _CVNV
0.444601,CSC _CVNVCVC
0.289281,P c r
-0.58362,S g
-0.588169,SC _ g
0.849531,CSC _CCVN
0.0424489,CSC _CCVNVC
0.471599,P m c r g
-0.00682907,P g
0.351451,S i g
0.328733,SC _ i g
-0.165335,CSC _VCCVN
0.79102,P m c r g i
-1.86453,P g i
0.830679,P s
0.232094,S s
0.218149,SC _ s
0.0888075,P s @
-1.05252,S @
-1.05463,SC _ @
0.0902393,S m @
0.0902393,SC _ m @
0.451942,S i m
0.496991,SC _ i m
-0.940539,P m i
-1.54889,S w
-1.54755,SC _ w
0.874545,P w
-0.0600268,CSC _VCVN
0.206132,CSC _VCVNV
-0.18403,P w ^
-0.0480706,N 2
8.24482e-06,S n
-0.00139735,S n ^
8.24482e-06,SC _ n
-0.00139735,SC _ n ^
0.00109673,CSC _NVCVN
0.63578,S t n
-0.000467579,S t n ^ w
0.576537,SC _ t n
-0.000467579,SC _ t n ^ w
0.592503,CSC _CNVC
-0.0983691,CSC _CNVCVN
-0.302787,P w ^ n t
-3.23609,CP NC
0.949054,S s t
0.506615,S s t n
0.872776,SC _ s t
0.468927,SC _ s t n
0.326823,CSC _CCNVC
-0.115525,P t s
0.233784,CSC _VCCN
-0.565814,CSC _VCCNVCV
0.208368,P W
0.0875669,S t W
0.0753297,SC _ t W
0.588833,CSC _CVCCNVCV
1.34179,P W t
0.440236,P o
0.50101,S o
0.521897,SC _ o
0.144315,S e
0.125509,S e k
0.31962,SC _ e
0.178777,SC _ e k
-0.554601,P k e
1.42268,P e
-0.0176955,CSC _CVCVCV
0.285799,CSC _CVCVCVC
0.0588115,CSC _VCVCVCVC
1.19379,V 6
-0.61154,CSC _VV
0.0647741,CSC _VVCV
0.924936,S z
-0.421544,S z I
0.188001,S z I i
0.901354,SC _ z
-0.404592,SC _ z I
0.192264,SC _ z I i
-0.525769,CSC _CVV
-0.0870905,CSC _CVVC
0.267723,CSC _CVVCVC
1.61936,P I z
-1.36411,P z
-0.374234,CSC _VCVVCV
0.119489,CSC _CVCVVCV
-0.558926,P w ^ t
-0.210475,S t ^ w
-0.139347,SC _ t ^ w
-0.660877,P ^ t
0.0436263,S s t ^
0.0436263,SC _ s t ^
-0.457959,CS NC
-0.454075,CSC _NC
-0.698464,CP CN
1.36043,P s m
0.019594,CSC _CVNC
0.455555,CSC _CVNCCV
0.134209,CSC _CCVNC
-0.498381,CSC _VCCVNC
-0.920741,C 6
-0.0339289,S g i
-0.0334119,SC _ g i
-0.475813,P g ^
-0.223084,S n ^ g
-0.223084,SC _ n ^ g
-0.115766,CSC _NVCVCC
0.0547248,CSC _NVCVCCV
-0.0952139,P g ^ n
0.0602966,S x
0.56646,S x n
1.50832e-05,S x n ^
0.605725,S x n ^ g
0.159724,SC _ x
0.638994,SC _ x n
1.50832e-05,SC _ x n ^
0.371318,SC _ x n ^ g
-0.000565704,P g ^ n x
-2.40728,P n x
0.294385,S d
-0.423912,S d x
0.225994,SC _ d
-0.424999,SC _ d x
-0.201849,P d
0.603207,S u
0.525635,SC _ u
-0.0291926,CSC _VCVNVCVC
0.142339,P d u
-1.97837,P u
0.0212944,S o n
0.854862,S o n o
0.0178942,SC _ o n
0.891936,SC _ o n o
0.245812,P n o
-0.632065,CSC _NVNV
-0.483755,CSC _VNVNV
-0.183701,S t i
-0.126405,SC _ t i
2.72811,P i t
-0.0827969,P t I
-0.0113437,S G
0.954878,S G I
0.156556,S G I t
-0.0349164,S G I t i
-0.0132038,SC _ G
0.902028,SC _ G I
0.174334,SC _ G I t
-0.0349164,SC _ G I t i
-0.145678,CSC _NVCVV
0.0194005,P i t I G
-0.0857327,P t I G
-2.56552,P G
-0.959972,CSC _CNVCVV
-0.132079,CSC _VCN
-0.116414,CSC _VCNVC
1.28454,S g c
0.286482,S g c d
1.3812,SC _ g c
0.0369066,SC _ g c d
-0.233917,CSC _CVCN
-0.342253,CSC _CVCNV
0.366807,CSC _CVCNVC
1.52131,P d c g
-0.211394,S f
-0.212138,SC _ f
0.0433292,CSC _CCVCNV
0.921498,P f
-0.133952,S u f
-0.133952,SC _ u f
-0.316051,S d u
0.919669,S d u f
-0.316072,SC _ d u
1.23794,SC _ d u f
0.146236,CSC _CVCCVCNV
-0.270128,CSC _CVCCVCNVC
1.68008,P t w
-0.121321,S z ^
0.0164457,S z ^ w
-0.0639054,SC _ z ^
0.00357659,SC _ z ^ w
0.130499,CSC _CCVCCV
-0.242056,CSC _VCCVCCV
-0.359057,P D @
0.203607,S t @
-0.730308,S t @ D
0.210738,SC _ t @
-0.920157,SC _ t @ D
0.0162076,SC _ t @ D z
0.0335688,CSC _CVCCVCCVC
-0.873236,P D @ t
-0.72514,P @ t
0.488397,P w ^ z e
1.61008,P z e
0.805441,P e g
-0.0782813,CSC _CCVCVC
3.57334,P g r
0.109576,CSC _VCCVCV
-0.193373,CSC _VCCVCVC
0.179277,P r ^
-0.258364,CSC _NVCC
-4.32646e-07,CSC _NVCCV
0.175057,CSC _NVCCVC
0.114356,CSC _NVCCVCV
0.209655,CSC _NVCCVCVC
1.44727,P r ^ n
-0.292479,CSC _CNVCC
-1.46518,S y
-1.46876,SC _ y
0.000206457,P y
-0.00205729,S u y
-7.99671e-05,SC _ u y
-1.28599,P y u
-0.000772329,S s u
-0.000772329,SC _ s u
-0.252061,P y u s
0.587672,P s I t
0.176048,CSC _CVCCVCV
-0.0539879,CSC _CVCCVCVC
0.370374,CSC _CVCCVCVCV
-0.416346,CSC _CVCCVCVCVC
0.189211,CSC _CCVCCVCVC
-0.305074,S s ^ J
-0.307418,SC _ s ^ J
-0.160944,P J ^ s
-1.28316,C 7
0.50538,S t s
0.000141497,S t s ^ J
0.521336,SC _ t s
0.0321225,SC _ t s ^ J
-0.0822573,P J ^ s t
1.34432,P s t
-0.0965194,CS CCC
-0.100236,CSC _CCC
-0.286577,CSC _CCCVC
0.156478,CSC _CCCVCCV
-0.497088,CP CCC
-0.179594,CSC _VCCC
-0.0755991,CP CCCV
0.0142015,P f c
4.70227e-06,CSC _CVCCC
0.282392,CSC _CVCCCVC
0.272215,CSC _CVCCCVCC
-0.235508,CSC _VCVCCCV
0.664413,P f c r e
0.442979,S Y
0.429973,SC _ Y
1.18476,P m Y
1.44517,P Y
0.0192862,S n Y
0.0192862,SC _ n Y
0.771195,CSC _NVNVC
0.0779813,P e m Y n u
0.0021952,P Y n u
0.614205,P n u
-0.241505,S t u
0.0112809,S t u n Y
0.0119033,S t u n Y m
0.820552,S t u n Y m e
-0.160678,SC _ t u
0.011372,SC _ t u n Y
0.0500976,SC _ t u n Y m
0.1875,CSC _CVNVN
0.835367,SC _ t u n Y m e
0.222873,CSC _CVNVNV
0.16722,P e m Y n u t
0.237605,S i k
0.233469,SC _ i k
-0.497921,P k i
0.354885,P o k i d
-0.278016,S d i
-0.272049,SC _ d i
0.951972,P o k i d o
-0.211427,S o d
-0.211427,SC _ o d
0.687429,P o k i d o k
0.636165,P o k i d o k i
0.18839,S i k o d i k o
-0.408003,P y R
1.03953,S R
1.09549,S R y
0.997165,SC _ R
0.798148,SC _ R y
-3.14429,P R
-0.0556066,CSC _VCVCVV
1.2201,P ^ o
0.0012215,S o ^
0.0167062,SC _ o ^
0.213521,P d I
0.183366,S d I
0.247627,SC _ d I
-0.120098,S d t
-0.122314,SC _ d t
0.0733872,CSC _CCVCVCC
0.749614,S n W d
0.840703,SC _ n W d
0.00154982,P d W n
-0.332436,P W n
-0.217218,S a
-0.220209,SC _ a
-0.0359507,P w a
0.08607,P a
0.646129,S n a
-0.563294,S n a w
0.564348,SC _ n a
-0.373356,SC _ n a w
-0.24813,CSC _NVCVCCVC
-0.0646203,P w a n
1.40457,P a n
0.538261,S x n a
0.365792,SC _ x n a
-0.924079,P w a n x
-1.43386,P a n x
0.175747,S s x
0.175747,SC _ s x
-0.3109,CSC _CVCVN
0.433761,CSC _CVCVNVC
0.0962216,CSC _CVCVNVCV
-0.10273,S s t @
-0.0818031,SC _ s t @
0.35874,P s o
-0.118053,P s o k
-1.46569,S E
-1.46881,SC _ E
0.930215,P D E
-0.123016,S n E
0.669998,S n E D
-0.122955,SC _ n E
0.746901,SC _ n E D
0.389925,P E n
0.644123,P k ^
0.662105,P k ^ m
0.0621781,S m ^
0.0617853,SC _ m ^
1.68643e-07,S r i h m
2.98506e-08,S r i h m ^
0.441783,S r i h m ^ k
1.68643e-07,SC _ r i h m
1.33534e-06,SC _ r i h m ^
0.320997,SC _ r i h m ^ k
0.0525172,S t E
-0.526659,S t E g
0.0707511,SC _ t E
-0.473591,SC _ t E g
-0.116724,P g E t
-1.27611,P E t
-0.547457,CSC _NCVC
0.285545,CSC _VNCVC
-0.472793,N 3
-0.195684,S m a
-0.00318734,S m a m
-0.194687,SC _ m a
-0.00318734,SC _ m a m
0.0189454,CSC _NVNCV
0.965588,P m a m
-0.62381,P a m
-0.316481,S i m a
-0.348561,S i m a m
-0.309209,SC _ i m a
-0.289726,SC _ i m a m
-0.679343,CSC _VNVNC
-0.687976,P m a m i
-0.369731,P m a n
0.0904761,S i m t
0.0520302,SC _ i m t
0.25925,P g o
1.31715,S t @ D z I
1.28569,SC _ t @ D z I
-0.00076741,S u y t
-0.00076741,SC _ u y t
-0.258534,CSC _VCVCCVCC
0.277546,P s E
0.197502,S d E
0.486758,S d E s
0.268416,SC _ d E
0.505186,SC _ d E s
-0.15474,CSC _CVCVCCVCC
-0.094341,P E d
-0.068283,P g E t D
0.16725,S S
0.180437,SC _ S
0.511112,P S
0.803301,S u S
0.695899,SC _ u S
0.405266,P p
0.00309424,S p
0.106416,SC _ p
1.27595,P p U
-0.820305,S U
-0.828517,SC _ U
-2.20101,P U
-1.15746,P p U t
0.82706,S p ^
0.678902,SC _ p ^
1.49347,P ^ p
1.29054e-06,S r u y
1.29054e-06,SC _ r u y
0.159158,S C
0.178179,S C ^
0.106274,SC _ C
0.292137,SC _ C ^
0.10791,P s ^ C
0.894454,P s ^ C e
0.874233,P e g U
0.587534,P g U
0.555854,S d U
-0.105423,S d U g e
0.451143,SC _ d U
-0.109462,SC _ d U g e
-0.24087,CSC _CVCVCVCCVC
0.909435,P e g U d
0.654474,P g U d
-0.598755,P g R
0.000519941,S l
1.16838,S l R g
0.114759,S l R g d
0.122652,S l R g d U
0.0716797,S l R g d U g
0.000313967,SC _ l
1.56048,SC _ l R g
0.000777683,SC _ l R g d
0.148305,SC _ l R g d U
0.0943446,SC _ l R g d U g
-0.326892,P l
