weight,feature
1.81997,U p U l
4.47053,U h I m
2.90236,U D o z
4.26195,U b U k
4.49326,U t Y
3.3906,U t Y r d
4.81248,U r E d i
4.64541,U m o r
0.372123,U m o r n I G
3.24206,U t Y m
4.01757,U t R n
6.02049,U I z I n t
3.8369,U C u a n
6.84288,U o v R
6.07125,U m o r g I n
2.92673,U m o r g I n z
3.08488,U C u I G a n
1.89344,U n e
2.8869,U h i z
4.42004,U f r ^ m
2.90909,U m u v
4.25162,U b ^ t
4.21494,U w a C
2.20294,U h u z
5.0975,U y E s
3.01398,U s I l i
3.68021,U D ^ d o r
2.8158,U I f
2.89785,U w c S
1.65429,U D ^ d c g
4.01999,U d c g i
4.37595,U D e r w i g o
5.2037,U w i l
0.791638,U D ^ f o n
5.22312,U h E l o
3.77805,U f ^ n
3.52224,U f ^ n i
1.32721,U f I n I S t
2.52419,U k a r
5.2001,U k ^ m b @ k
1.11033,U m i W
6.17871,U W t s Y d
3.03166,U b c l
3.58373,U b r I s k o
3.32579,U d @ d i
2.82037,U y ^ m i
2.4385,U y ^ m i y ^ m i
5.78704,U T @ G k y u
5.50987,U r Y t
4.23085,U n i d
1.70869,U h W
0.03396,U E v r i b a d i
4.37534,U s t I l
2.97861,U h @ z g a t
3.23343,U r o l I t
5.8558,U t r Y
5.07094,U D ^ b c l
0.842963,U w W
3.25246,U d ^ z
1.8279,U s t a r
3.04944,U h e
3.22624,U w ^ z I n t
1.24398,U m ^ s t
2.20774,U s I k s
3.32843,U s n @ p
0.855879,U a n D ^ f l o r
3.65838,U w u p s
3.26916,U u p s
6.4138,U t r Y I G t u
3.20051,U s t @ n d ^ p
5.76815,U x r W n d
3.61481,U r W n d
2.55333,U ^ n d R
1.715,U k W
0.679994,U W C
4.31268,U n ^ T I G
2.82213,U s l i p
4.68383,U D ^ b U k
5.50539,U E l m o
3.87512,U l E m i
4.87303,U e l I t x l b I t
4.62944,U b @ s k I t
2.36584,U D ^ w I n d o
3.69532,U h i r w i g o
7.03283,U Y n o
1.76528,U s w i t
3.74773,U s w i t i
2.59111,U a r n t
4.47264,U Y g a t
4.68291,U k o l d
5.09053,U s ^ m m o r
2.04718,U n Y s
0.5941,U S S S
2.44171,U m e k
3.50362,U T r o
0.643768,U n o z
1.85278,U l ^ n C
2.03285,U b Y t
1.35798,U b Y t m i
1.32692,U t E l
4.66771,U d Y p R
4.0191,U C e n J
4.67794,U m e b i
3.30834,U r E s t
4.24146,U p @ n t s
3.77024,U s e b Y b Y
4.1301,U b Y b Y
0.847578,U l E t g o ^ v
1.96775,U r o l o v R
2.58426,U f c l
6.22667,U c l r Y t
0.856791,U b @ d
0.815336,U d r E s t
2.6019,U k r Y
0.844556,U l E g z
3.53367,U l e d W n
4.34514,U x n ^ D R
2.65989,U m Y k r x f o n
2.11817,U x m
5.03029,U h i r z
6.51785,U r i x l i
1.60533,U y ^ m y ^ m
5.02858,U n o p
2.87026,U l c n d r i
1.75387,U b ^ n i
3.37507,U w I C w ^ n
4.75032,U d ^ z x n t
0.374668,U l i v
3.35001,U s p u n
3.52995,U h W x b W t
3.82437,U C I k I n
2.00501,U k @ r I t s
0.335439,U p x t e t o z
3.39197,U E v r i T I G
5.29699,U T I G k
3.27927,U b e b i z
5.3192,U d I d x n t
0.865922,U m @ k x r o n i
1.02506,U b Y y U r s E l f
3.33168,U y U r s E l f
2.74043,U I n y U r m W T
2.32078,U y U r m W T
1.71106,U f R s t
2.24262,U n u d x l z
2.83815,U T I G z
3.1809,U h ^ G g r i
2.58532,U d r a p t
1.8395,U m e k I G
3.32076,U c l g c n
3.35499,U k U k i
1.67059,U b x n @ n x
5.24576,U h @ n d
3.92398,U h x m
4.33472,U h @ n d z
3.11297,U k l i n
3.37812,U y U r f i t
0.923107,U h W s
2.85007,U y e
5.18421,U Y s i
4.44615,U f Y n d
3.1708,U g I v
5.14005,U h o l d a n
0.825085,U f W n d
0.407174,U h e h e h e
3.55783,U D i z
5.54264,U k l @ p
3.02806,U E n i w e
1.00056,U b O
3.42568,U m @ n
1.90822,U k Y n d ^ v
3.43099,U E n i T I G
0.336221,U S i p
4.87439,U s ^ m T I G
6.64202,U p i k x b u
0.313196,U s @ t d W n
5.55505,U g E t I G
6.28949,U ^ h ^
0.0948815,U b W n s b W n s
5.66317,U Y T I G k
5.03187,U t w E n t i
5.9294,U t I k x l
1.65319,U s a k
4.01036,U k i p
2.57506,U f U t
2.24124,U y u v g a t
1.99571,U s a k s
3.35936,U s I t ^ p
1.06238,U h a t
4.18116,U k l o s
1.70202,U f e s
2.32392,U w E n t ^ p
3.13392,U p l e I G
2.17725,U S e k I t
3.43197,U k r c l
2.08324,U k y u t
0.298364,U Y k @ n s i
1.76548,U h E l p
3.96183,U J E n t x l
2.25878,U w ^ t s r c G
2.94098,U d @ n s
3.80851,U n i d t u
2.87116,U d ^ n
4.44359,U s I r i x l
2.5281,U @ p x l
2.18655,U s k w a S
3.75466,U @ p x l s c s
2.14966,U k ^ m z
5.34417,U t x g E D R
1.72056,U g o l d f I S
0.810625,U f I S
0.159622,U E k s k y u s m i
2.47036,U m e k S U r
2.08605,U w e t
4.86956,U k @ n Y h @ v
1.02491,U f c l x s l i p
5.48137,U p i p x l
2.02763,U I n D ^ k a r
3.14568,U w ^ n t I d
0.671439,U s x p o z d t u
1.05698,U k U d
2.78114,U p i C I z
2.35518,U c l m o s t d ^ n
3.18226,U m I l k
6.89701,U m a m x
2.96464,U s w i t h a r t
2.5695,U p r E s
0.958522,U p e I G x t E n S
3.72785,U E n i m o r
0.00823009,U w U p s x d e z i
1.08006,U y E p
2.94028,U t I m
1.15572,U k W n t
2.33903,U f I G g R
0.701472,U I n D ^ h W s
0.678418,U f E l
3.62057,U r x m E m b R
0.551788,U D e r h i I z
3.03842,U s w i t i p Y
3.54996,U c l d ^ n
2.72829,U h ^ n i
4.42666,U m @ n d i
3.39487,U p l i z
0.588226,U s o b I g
0.196723,U k U k i m a n s t R
0.195671,U w i n s i s p Y d R
1.26254,U l a l i p a p
2.4091,U t E d i b e r
0.60732,U t ^ C
1.13048,U k l Y m ^ p
1.51524,U p u p i
2.03017,U m a m a m a
4.70606,U Y l ^ v y u
1.23375,U f e v x r I t
1.2126,U m Y f ^ z i
3.18308,U b l @ G k I t
2.77949,U D ^ b ^ s
4.37867,U b x l u g x
1.44147,U b r W n b e r
1.1256,U l U k I G @ t m i
2.77182,U t R n D ^ p e J
1.65272,U k I t i k @ t
1.33331,U C I l d r I n
3.6761,U D ^ E n d
1.3011,U s p I n
0.198707,U m u v a n b @ k
0.238839,U b ^ m p I t i
0.12809,U l a l a l a
1.7735,U w ^ t E l s
4.18947,U l E t m i
1.70217,U t E l m i
1.23734,U y U r t ^ G
2.56876,U k l i n ^ p
1.14783,U x m h x m
0.219233,U h u I z D @ t
1.28252,U b i n Y s
3.68275,U g U d J a b
1.44787,U T r i f o r
2.38048,U w I n i D ^ p u
1.85114,U g I v m i
0.976056,U w e t e m Y n u t
0.198263,U s k u l b ^ s
0.851675,U g o x h E d
0.359131,U k w @ k k w @ k
3.52416,U E l x f I n t
1.2247,U b i k e r f x l
2.71265,U k e r f x l
0.401987,U n ^ t b r W n h e r
1.37812,U D ^ t r i
3.72867,U s l i p i
1.612,U b ^ b x l z
0.000182743,U e b i s i
0.405988,U @ n I m x l z
1.78353,U m E d I s I n
2.75571,U p I g i
1.2434,U C I k i
1.74587,U x m k e
0.492463,U o m Y
2.05488,U Y l g I v
5.78574,U d I l x n
2.36864,U f I G g R z
2.83275,U g I m i
0.324486,U h @ G a n
0.000687238,U o m Y g U d n I s
2.18165,U f ^ s I G
2.59287,U e s E k x n d
3.16973,U l E m i s i
2.84423,U f c r w R d
5.61079,U s t a p
1.21584,U s ^ m T I G E l s
2.44405,U k r I s m x s
3.93055,U g U d b O
1.26953,U h @ p x n d
1.82097,U Y g E s
1.94522,U Y h @ v t u
1.53908,U D ^ b e r
2.39723,U h i g o z
2.56394,U l e d i
0.634132,U r Y t s Y d ^ p
2.82329,U t e s t g U d
2.42421,U D ^ C e r
1.23897,U f c r e w c k
3.77249,U x p a r t
5.58278,U b r U k l I n
1.26099,U w e v b Y b Y
1.37891,U D @ t m i n
0.0843152,U D @ t m i n z
3.88738,U m E s w I D
0.330339,U D ^ g l @ s
0.462449,U g I m i k I s
3.71154,U b I g t o
1.97329,U y U r n e m
0.433412,U D ^ v @ k y u m
0.683041,U h i r Y @ m
2.90257,U b ^ t R f l Y
1.35611,U y ^ k i
0.608224,U w U d y u l Y k
1.07974,U y E s t R d e
1.55385,U e g U d b O
0.858047,U s w i t p i
0.344595,U w U p s i
1.31083,U b u b u
3.49835,U @ l I g z @ n d R
2.14042,U b u b u n
2.88235,U b o n i n
0.696247,U b I G g o w ^ z
0.996744,U p E g
0.277826,U s I l i b ^ n i
0.40908,U t E l x f o n
4.60079,U k I s I z
1.71847,U u p s i
1.66608,U s k w R x l i
2.18194e-07,U m E s I G w I D
1.50653,U p @ t i k e k
0.541615,U m u m u S x z
0.267687,U k ^ t I t W t
4.42894,U J i z x s
0.173766,U h i n o z h I z
4.2835,U @ l I n
0.683157,U Y m f I k s I G
4.51529,U t Y r i s
2.50182,U p o k i m a n
0.143617,U s t I G k i f i t
1.16828,U t w I G k x l
2.33457,U t I m i
0.0779928,U b W n s i b c l
3.10611,U b I g b R d
4.97018,U t @ b I T x
1.06589,U f r c g i
0.402689,U m ^ G k i
0.232788,U t w i t i b R d
1.2844,U I n C w R m
1.43387,U t O l I t p e p R
1.32988,U w c t R m E l x n
1.77057,U C i r i o z
3.37116,U b r I t n i
3.43781,U @ l I k s
7.03937,U h E n r i
0.146295,U s k r ^ b i
3.22676,U f @ t b O
2.68202,U m @ g i
1.85287,U d y x
1.97027,U d Y i S x
0.420095,U l E f t f U t
5.98736,L 1
-0.810287,V 0
0.525097,N 0
0.410637,C 1
0.100932,CP C
1.22848,P h
7.94653e-05,CS C
-1.55805,S h
-1.55583,SC _ h
7.94653e-05,CSC _C
2.04725,L 2
0.852723,V 1
1.50553,CP CV
0.142268,P h i
0.0928125,CS V
1.05542,S i
-0.69405,S i h
1.03107,SC _ i
0.0925303,CSC _V
-0.689727,SC _ i h
-0.18776,CSC _VC
1.45586,C 0
-0.326234,CP V
-2.04839,P i
0.0451533,L 3
0.121689,C 2
-1.07139,P h i r
0.599121,CS CV
-0.150855,S r
0.312164,S r i
-0.0186648,S r i h
-0.288908,SC _ r
0.428009,SC _ r i
0.600782,CSC _CV
-0.019753,SC _ r i h
0.223156,CSC _CVC
-0.835005,P r
-0.539611,L 4
-0.214658,C 3
-0.391969,CS CC
-1.30369,S D
-1.30999,SC _ D
-0.386084,CSC _CC
0.609925,CSC _CCVC
-1.12926,CP CC
-0.000642627,P D
-0.498186,L 5
0.0430808,V 2
-0.810763,S ^
-0.808874,SC _ ^
-0.306637,CSC _VCC
-0.0313324,CSC _VCCV
0.327345,CP CCV
1.35234,P D ^
-0.531425,P ^
-0.279487,L 6
-0.579078,C 4
0.0434698,S k
0.546011,S k ^
-0.926293,S k ^ D
0.0573797,SC _ k
0.582582,SC _ k ^
-0.920086,SC _ k ^ D
-0.307514,CSC _CVCC
-0.0139434,CSC _CVCCV
5.70736e-05,P k
-0.201114,L 7
-0.0684366,V 3
-1.67759,S I
-1.67961,SC _ I
0.351642,CSC _VCVC
-0.0544247,CSC _VCVCC
-0.514968,CSC _VCVCCV
0.121994,CSC _VCVCCVC
-0.210459,P I
0.00290823,L 8
-0.861266,C 5
0.476662,S t
0.396892,SC _ t
-0.20603,CSC _CVCV
-0.0914167,CSC _CVCVC
0.0457835,CSC _CVCVCC
0.0337644,P I t
-0.881305,P t
-0.0365208,L 9
-0.109172,V 4
0.200461,S i t
0.150239,S i t I
0.136031,SC _ i t
0.0222111,SC _ i t I
-0.303042,CSC _VCVCV
0.00793489,CSC _VCVCVCCV
0.593954,P k I t i
-0.299909,L 10
0.143137,N 1
-0.000173171,CS N
0.736183,CS NV
-0.129681,S m i
-0.000173171,CSC _N
-0.128141,SC _ m i
0.736398,CSC _NV
-0.0095043,CSC _NVCV
-0.114772,CSC _NVCVCV
0.00760251,CSC _NVCVCVCC
-0.139096,CP N
0.290641,P m
-0.716784,S c
-0.720271,SC _ c
-0.0933722,CSC _VN
0.18461,CSC _VNV
0.0389793,CSC _VNVC
-0.230137,CSC _VNVCV
-0.604659,CSC _VNVCVC
0.38956,CSC _VNVCVCV
1.60118,CP NV
0.0673256,P c
0.26539,S r c
-0.214288,S r c m
0.263759,SC _ r c
-0.216379,SC _ r c m
-0.148415,CSC _CVNV
0.416088,CSC _CVNVCVC
0.391086,P c r
-0.611015,S g
-0.610765,SC _ g
0.84393,CSC _CCVN
0.0567576,CSC _CCVNVC
0.683736,P m c r g
0.246626,S i g
0.413984,SC _ i g
-0.181436,CSC _VCCVN
0.562007,P m c r g i
-1.87918,P g i
0.805562,P s
0.220569,S s
0.207377,SC _ s
0.143915,P s @
-1.07933,S @
-1.07601,SC _ @
0.0904362,S m @
0.0904362,SC _ m @
0.4836,S i m
0.447987,SC _ i m
-1.0027,P m i
-1.56743,S w
-1.56861,SC _ w
0.886788,P w
-0.0109865,CSC _VCVN
0.187246,CSC _VCVNV
-0.160736,P w ^
-0.115343,N 2
-0.00141079,S n ^
-0.00141079,SC _ n ^
0.0636477,CSC _NVCVN
-0.334157,P n
0.620836,S t n
-0.00379433,S t n ^ w
0.500567,SC _ t n
-0.00379433,SC _ t n ^ w
0.600632,CSC _CNVC
-0.0925224,CSC _CNVCVN
-0.470043,P w ^ n t
-2.91882,CP NC
0.991414,S s t
0.505316,S s t n
0.778707,SC _ s t
0.46526,SC _ s t n
0.299723,CSC _CCNVC
-0.149354,P t s
0.188837,CSC _VCCN
-0.46404,CSC _VCCNVCV
0.211003,P W
0.0867036,S t W
0.0708068,SC _ t W
0.557265,CSC _CVCCNVCV
1.37307,P W t
0.450742,P o
0.459996,S o
0.516545,SC _ o
0.213079,S e
0.254654,S e k
0.184455,SC _ e
0.0769397,SC _ e k
-0.596511,P k e
1.40839,P e
-0.0232944,CSC _CVCVCV
0.246719,CSC _CVCVCVC
0.0542917,CSC _VCVCVCVC
1.19345,V 6
-0.609708,CSC _VV
0.0632538,CSC _VVCV
0.853776,S z
-0.419606,S z I
0.261356,S z I i
0.938282,SC _ z
-0.420606,SC _ z I
0.272295,SC _ z I i
-0.515506,CSC _CVV
-0.157503,CSC _CVVC
0.350021,CSC _CVVCVC
1.59502,P I z
-1.30613,P z
-0.353399,CSC _VCVVCV
0.139165,CSC _CVCVVCV
-0.629519,P w ^ t
-0.311879,S t ^ w
-0.112342,SC _ t ^ w
-0.6836,P ^ t
0.063833,S s t ^
0.063833,SC _ s t ^
-0.499171,CS NC
-0.501298,CSC _NC
-0.705322,CP CN
1.44857,P s m
0.00887074,CSC _CVNC
0.453227,CSC _CVNCCV
0.246457,CSC _CCVNC
-0.50426,CSC _VCCVNC
-1.00291,C 6
-0.025927,S g i
-0.0261557,SC _ g i
-0.503073,P g ^
-0.254138,S n ^ g
-0.254542,SC _ n ^ g
-0.19498,CSC _NVCVCC
0.17726,CSC _NVCVCCV
0.0794259,S x
0.699345,S x n
0.476254,S x n ^ g
0.0967212,SC _ x
0.577812,SC _ x n
0.346928,SC _ x n ^ g
-0.146638,P g ^ n x
-2.42889,P n x
0.277294,S d
-0.436183,S d x
0.22063,SC _ d
-0.441374,SC _ d x
-0.199206,P d
0.535599,S u
0.518928,SC _ u
-0.05183,CSC _VCVNVCVC
0.0481413,P d u
-1.97539,P u
0.891027,S o n o
0.944825,SC _ o n o
0.262651,P n o
-0.558042,CSC _NVNV
-0.521802,CSC _VNVNV
-0.121383,S t i
-0.136057,SC _ t i
2.10612,P i t
-0.0825924,P t I
-0.0224559,S G
0.812776,S G I
0.138599,S G I t
-0.0342545,SC _ G
0.84175,SC _ G I
0.240249,SC _ G I t
-0.0729636,P t I G
-2.90811,P G
-0.895925,CSC _CNVCVV
-0.120168,CSC _VCNVC
1.44601,S g c
0.281462,S g c d
1.19687,SC _ g c
0.063012,SC _ g c d
-0.19553,CSC _CVCN
-0.3021,CSC _CVCNV
0.343447,CSC _CVCNVC
1.59555,P d c g
-0.234343,S f
-0.238482,SC _ f
3.04246e-05,CSC _CCVCN
0.0396188,CSC _CCVCNV
0.917023,P f
-0.11818,S u f
-0.121708,SC _ u f
-0.323055,S d u
1.06974,S d u f
-0.325196,SC _ d u
1.08474,SC _ d u f
0.0707356,CSC _CVCCVCNV
-0.189677,CSC _CVCCVCNVC
1.77617,P t w
-0.0756409,S z ^
1.16454e-05,S z ^ w
-0.140714,SC _ z ^
1.16454e-05,SC _ z ^ w
0.15574,CSC _CCVCCV
-0.26063,CSC _VCCVCCV
-0.397322,P D @
0.216736,S t @
-0.894052,S t @ D
0.218319,SC _ t @
-0.859383,SC _ t @ D
-0.748976,P D @ t
-0.764613,P @ t
0.384269,P w ^ z e
1.50996,P z e
0.822943,P e g
-0.0857502,CSC _CCVCVC
3.56384,P g r
0.0520463,CSC _VCCVCV
-0.183331,CSC _VCCVCVC
-0.137669,CSC _NVCC
-0.000831646,CSC _NVCCV
0.0367286,CSC _NVCCVC
0.190222,CSC _NVCCVCV
0.186761,CSC _NVCCVCVC
1.61135,P r ^ n
-0.280512,CSC _CNVCC
-0.00192081,CSC _CNVCCV
-1.49091,S y
-1.48746,SC _ y
0.0135944,P y
-0.0368679,S u y
-0.0225528,SC _ u y
-1.5362,P y u
-0.00477894,S s u
-0.00477894,SC _ s u
-0.0669597,P y u s
0.496468,P s I t
-0.00591152,CSC _CCVCVCV
0.129812,CSC _CVCCVCV
-0.0550501,CSC _CVCCVCVC
0.386525,CSC _CVCCVCVCV
-0.356218,CSC _CVCCVCVCVC
0.231076,CSC _CCVCCVCVC
-0.318185,S s ^ J
-0.313991,SC _ s ^ J
-0.18945,P J ^ s
-1.36899,C 7
0.46257,S t s
0.45505,SC _ t s
0.0370441,CSC _CCVCCVCC
-0.105724,P J ^ s t
1.36357,P s t
-0.100664,CS CCC
-0.0998207,CSC _CCC
-0.25924,CSC _CCCVC
0.164662,CSC _CCCVCCV
-0.336897,CP CCC
-0.182172,CSC _VCCC
-0.144103,CP CCCV
0.0227549,P f c
0.271872,CSC _CVCCCVC
0.251678,CSC _CVCCCVCC
-0.280173,CSC _VCVCCCV
0.600281,P f c r e
0.408579,S Y
0.416008,SC _ Y
1.172,P m Y
1.38198,P Y
0.0203938,S n Y
0.0203938,SC _ n Y
0.601818,CSC _NVNVC
0.617851,P n u
-0.16364,S t u
0.000965475,S t u n Y
0.00100737,S t u n Y m
0.908528,S t u n Y m e
-0.232663,SC _ t u
0.000965475,SC _ t u n Y
0.00100737,SC _ t u n Y m
0.216108,CSC _CVNVN
0.78198,SC _ t u n Y m e
0.172231,CSC _CVNVNV
0.392954,P e m Y n u t
0.237275,S i k
0.200948,SC _ i k
-0.449764,P k i
1.13927,P o k i d
-0.27091,S d i
-0.273825,SC _ d i
0.498679,P o k i d o
-0.210806,S o d
-0.207652,SC _ o d
0.683956,P o k i d o k
0.87295,P o k i d o k i
0.0404726,S i k o d i
0.193157,S i k o d i k o
0.093807,SC _ i k o d i
0.0540843,SC _ i k o d i k
0.0414735,SC _ i k o d i k o
-0.509547,P y R
0.958644,S R
0.779237,S R y
1.03706,SC _ R
1.00493,SC _ R y
-3.19194,P R
-0.0484771,CSC _VCVCVV
1.30455,P ^ o
0.260859,SC _ o ^
0.174288,P d I
0.18719,S d I
0.208906,SC _ d I
-0.125177,S d t
-0.122745,SC _ d t
0.0708276,CSC _CCVCVCC
-0.0221466,S W d
-0.0221466,SC _ W d
0.757754,S n W d
0.800735,SC _ n W d
-0.32922,P W n
-0.245889,S a
-0.238617,SC _ a
-0.0834881,P w a
5.32961e-05,P a
0.671988,S n a
-0.738774,S n a w
0.541645,SC _ n a
-0.22947,SC _ n a w
-0.195239,CSC _NVCVCCVC
-0.15647,P w a n
1.37248,P a n
0.342212,S x n a
0.500701,SC _ x n a
-0.859333,P w a n x
-1.33158,P a n x
0.125455,S s x
0.224405,SC _ s x
-0.325651,CSC _CVCVN
0.40161,CSC _CVCVNVC
0.119509,CSC _CVCVNVCV
6.92509e-06,CSC _CCVCVN
-0.0919449,S s t @
-0.0910262,SC _ s t @
0.322064,P s o
-0.064703,P s o k
-1.49939,S E
-1.49573,SC _ E
0.788287,P D E
-0.12248,S n E
0.822143,S n E D
-0.116678,SC _ n E
0.557237,SC _ n E D
0.347014,P E n
0.635377,P k ^
0.44817,P k ^ m
0.0577629,S m ^
0.0568355,SC _ m ^
0.287522,S r i h m ^ k
0.31342,SC _ r i h m ^ k
0.0545387,S t E
-0.436527,S t E g
0.0534982,SC _ t E
-0.524404,SC _ t E g
-0.223673,P g E t
-1.30745,P E t
-0.567693,CSC _NCVC
0.303803,CSC _VNCVC
-0.519611,N 3
-0.141252,S m a
-0.0821736,S m a m
-0.142804,SC _ m a
-0.0821736,SC _ m a m
0.129663,CSC _NVNCV
0.990985,P m a m
-0.54768,P a m
-0.405595,S i m a
-0.305894,S i m a m
-0.399466,SC _ i m a
-0.311719,SC _ i m a m
-0.704857,CSC _VNVNC
-0.762368,P m a m i
-0.422772,P m a n
0.0360736,S i m t
0.0609353,SC _ i m t
0.18475,P g o
1.18727,S t @ D z I
1.57518,SC _ t @ D z I
-0.214976,CSC _VCVCCVCC
0.295902,P s E
0.196382,S d E
0.457524,S d E s
0.260197,SC _ d E
0.480525,SC _ d E s
-0.123872,CSC _CVCVCCVCC
-0.11172,P E d
-0.0536324,P g E t D
0.0835077,S S
0.243403,SC _ S
0.515436,P S
0.772407,S u S
0.746894,SC _ u S
0.387481,P p
0.0164336,S p
0.0296131,SC _ p
1.34408,P p U
-0.846019,S U
-0.844939,SC _ U
-2.22429,P U
-1.51108,P p U t
-0.313303,P p U t D
0.795634,S p ^
0.715102,SC _ p ^
1.49428,P ^ p
5.03241e-05,S r u
0.000716041,S r u y
5.03241e-05,SC _ r u
0.000716041,SC _ r u y
0.000734921,P y u r
0.118472,S C
0.132078,S C ^
0.117299,SC _ C
0.414473,SC _ C ^
1.59577e-05,P s ^ C
9.59521e-07,CSC _VCVCCVCV
0.992318,P s ^ C e
0.0112108,CSC _CVCVCCVCV
0.846555,P e g U
0.387402,P g U
0.505923,S d U
-0.113863,S d U g e
0.471071,SC _ d U
-0.113584,SC _ d U g e
-0.216171,CSC _CVCVCVCCVC
0.878427,P e g U d
0.81455,P g U d
-0.608954,P g R
1.43005,S l R g
0.000744374,S l R g d
0.120473,S l R g d U
0.248848,S l R g d U g
1.26287,SC _ l R g
0.0242636,SC _ l R g d
0.0675106,SC _ l R g d U
0.112485,SC _ l R g d U g
-0.339792,P l
-0.237904,CSC _CVCVCVCVC
1.17045,P l E
-0.956683,P l E t s
1.3987,P s w
0.523665,P w c
0.318013,S k c
0.314761,S k c w
0.269098,SC _ k c
0.32575,SC _ k c w
0.317872,P D e
0.604928,S r e
-0.466087,S r e D
0.627763,SC _ r e
-0.586736,SC _ r e D
-1.36516,P e r
-0.146641,P y u g
-0.0801582,S e t
-0.0823577,SC _ e t
-0.083851,P t e
-0.776067,S b
-0.775042,SC _ b
0.809767,P e b
1.13127,P b
0.850083,P e b I
0.493079,S g I
0.34136,S g I b
0.82677,SC _ g I
0.408041,SC _ g I b
0.468841,P e b I g
0.202563,P b I g
0.139736,S r a
0.282213,SC _ r a
0.226291,CSC _CVVCC
